pristǫpišę|40
učeniki|masc_o
kъ|
jisusovi|masc_o_u
golgoĺǫћe|52
kъ|
ńemu|jь
kъde|
xoћeši|will
ugotovajemъ|54
tebě|ty
pasxǫ|fem_a
jǞsti|eat
onъ|pron_hard
že|
reče|11
jьděte|jьti
vъ|
gordъ|masc_o
kъ|
jeteromu|pron_hard
i|
rьkěte|11
jemu|jь
učiteĺь|masc_tel
golgoĺetъ|52
u|
tebe|ty
sъtvoŕǫ|40
pasxǫ|fem_a
﻿sъ|
učeniky|masc_o
svojimi|pron_soft
i|
sъtvorišę|40
učeniki|masc_o
akože|
povelě|31
jimъ|jь
jisusъ|masc_o_u
i|
ugotovašę|54
pasxǫ|fem_a
večeru|masc_o
že|
byvъšu|byti
vъzleže|infix_11
﻿sъ|
oběma|pron_hard
na|
desęte|ten
učenikoma|masc_o
i|
jǞdǫћemъ|eat
jimъ|jь
reče|11
aminь|
golgoĺǫ|52
vamъ|ty
ako|
jedinъ|pron_hard
otъ|
vasъ|ty
perdastъ|dati
mę|azъ
i|
skr̥bęћe|31
gělo|
načęsę|12
golgolati|52
jemu|jь
jedinъ|pron_hard
kъžьdo|kъžьdo
jixъ|jь
jeda|
azъ|azъ
jesmь|byti
gospodi|masc_i
onъ|pron_hard
že|
otъvěћǞvъ|54
reče|11
omočьjь|40
﻿sъ|
mъnojǫ|azъ
rǫkǫ|fem_a
vъ|
solidlo|nt_o
tъ|pron_hard
mę|azъ
perdastъ|dati
synъ|masc_u
že|
čьlověčьskъjь|adj_hard
jьdetъ|jьti
akože|
jestъ|byti
pisano|52_abl
o|
ńemь|jь
goŕe|
že|
čьlověku|masc_o
tomu|pron_hard
jimьže|jьže
synъ|masc_u
čьlověčьskъjь|adj_hard
perdastъ|dati
sę|sę
dobrěje|adj_hard
bi|byti
bylo|byti
jemu|jь
aћe|
sę|sę
bi|byti
ne|
rodilъ|40
čьlověkъ|masc_o
tъ|pron_hard
otъvěћǞvъ|54
že|
ijuda|masc_a
perdajęjь|53
jego|jь
reče|11
jeda|
azъ|azъ
jesmь|byti
ravvi|
golgola|52
jemu|jь
ty|ty
reče|11
jǞdǫћemъ|eat
že|
jimъ|jь
prijьmъ|12
jisusъ|masc_o_u
xlěbъ|masc_o
i|
bolgoslovešћь|40
perlomi|40
i|
dajǞaše|53
učenikomъ|masc_o
svojimъ|pron_soft
i|
reče|11
prijьměte|12
jǞdite|eat
se|sь
jestъ|byti
tělo|nt_S
moje|pron_soft
i|
prijьmъ|12
čǞšǫ|fem_ja
i|
xvalǫ|fem_a
vъzdavъ|dati
dastъ|dati
jimъ|jь
golgoĺę|52
pьjite|17
otъ|
ńeję|jь
vьxi|vьxь
se|sь
jestъ|byti
krъvь|fem_uu
mojǞ|pron_soft
novajego|adj_hard
zavěta|masc_o
prolivajemajǞ|54
za|
mъnogy|adj_hard
vъ|
otъdanьje|nt_jo
grěxomъ|masc_o
golgoĺǫ|52
že|
vamъ|ty
ako|
ne|
jьmamь|have
piti|17
juže|
otъ|
sego|sь
ploda|masc_o
lozьnajego|adj_hard
do|
togo|pron_hard
dьne|den
jegъda|
pьjǫ|17
﻿sъ|
vami|ty
novъ|adj_hard
vъ|
kěsaŕьstvьji|nt_jo
otьka|masc_o_PV3
mojego|pron_soft
i|
vъspěvъše|19
jьzidǫ|jьti
vъ|
gorǫ|fem_a
jeleonьskǫ|adj_hard
tъgъda|
golgola|52
jimъ|jь
jisusъ|masc_o_u
vьxi|vьxь
vy|ty
sъblaznite|40
sę|sę
o|
mъně|azъ
vъ|
sьjǫ|sь
noћь|fem_i
pьsano|52_abl
bo|
jestъ|byti
poražǫ|40
pastyŕь|masc_jo
i|
orzidǫtъ|jьti
sę|sę
ovьkę|fem_a_PV3
stada|nt_o
po|
vъskrьsnovenьji|nt_jo
že|
mojemь|pron_soft
vaŕǞjǫ|54
vy|ty
vъ|
galileji|fem_ja
otъvěћǞvъ|54
že|
petrъ|masc_o_u
reče|11
jemu|jь
aћe|
i|
vьxi|vьxь
sъblaznętъ|40
sę|sę
o|
tebě|ty
azъ|azъ
nikoliže|
ne|
sъblažńǫ|40
sę|sę
reče|11
jemu|jь
jisusъ|masc_o_u
aminь|
golgoĺǫ|52
tebě|ty
ako|
vъ|
sьjǫ|sь
noћь|fem_i
perђe|
daže|
kokotъ|masc_o
ne|
vъzgolsitъ|40
tri|tri
korty|masc_o
otъvŕ̥žeši|14
sę|sę
mene|azъ
golgola|52
jemu|jь
petrъ|masc_o_u
aћe|
mi|azъ
sę|sę
kĺučitъ|40
﻿sъ|
tobojǫ|ty
umerti|13
ne|
otъvŕ̥gǫ|14
sę|sę
tebe|ty
takoђe|
i|
vьxi|vьxь
učeniki|masc_o
rěšę|11
tъgъda|
prijьde|jьti
jisusъ|masc_o_u
vъ|
vьsь|fem_i
narikajemǫjǫ|54
ǵetъsimani|
i|
golgola|52
učenikomъ|masc_o
sęděte|infix_11
tu|
dońьdeže|
šьdъ|jьti
pomodĺǫ|40
sę|sę
tamo|
i|
pojьmъ|12
petra|masc_o_u
i|
oba|pron_hard
syna|masc_u
zevedejova|adj_hard
načętъ|12
skr̥běti|31
i|
tǫžiti|40
tъgъda|
golgola|52
jimъ|jь
jisusъ|masc_o_u
priskr̥bьna|adj_hard
jestъ|byti
dušǞ|fem_ja
mojǞ|pron_soft
do|
sъmŕ̥ti|fem_i
požiděte|51_abl
sьde|
i|
bъdite|31
﻿sъ|
mъnojǫ|azъ
i|
peršьdъ|jьti
malo|
pade|11
nikь|masc_o_PV3
modlę|40
sę|sę
i|
golgoĺę|52
otьče|masc_o_PV3
mojь|pron_soft
aћe|
vъzmožьno|adj_hard
jestъ|byti
da|
mimojьdetъ|jьti
otъ|
mene|azъ
čǞšǞ|fem_ja
si|sь
obače|
ne|
ako|
azъ|azъ
xoћǫ|will
nъ|
akože|
ty|ty
i|
prijьde|jьti
kъ|
učenikomъ|masc_o
i|
obrěte|rěsti
ję|jь
sъpęћę|sleep
i|
golgola|52
petrovi|masc_o_u
tako|
li|
ne|
vъzmože|11
jedinogo|pron_hard
čǞsa|masc_o
pobъděti|31
﻿sъ|
mъnojǫ|azъ
bъdite|31
i|
modlite|40
sę|sę
da|
ne|
vъnidete|jьti
vъ|
napastь|fem_i
duxъ|masc_o
bo|
bъdrъ|adj_hard
a|
plъtь|fem_i
nemoћьna|adj_hard
paky|
vъtorikejǫ|
šьdъ|jьti
pomodli|40
sę|sę
golgoĺę|52
otьče|masc_o_PV3
mojь|pron_soft
aћe|
ne|
vъzmožetъ|11
čǞšǞ|fem_ja
si|sь
mimojьti|jьti
otъ|
mene|azъ
aћe|
ne|
pьjǫ|17
jeję|jь
bǫdi|byti
voĺǞ|fem_ja
tvojǞ|pron_soft
i|
prišьdъ|jьti
paky|
obrěte|rěsti
ję|jь
sъpęћę|sleep
běste|byti
bo|
oči|oko
jimъ|jь
tęžьkě|adj_hard
i|
ostavĺь|40
ję|jь
paky|
šьdъ|jьti
pomodli|40
sę|sę
tretьjikejǫ|
toђe|pron_hard_ђe
slovo|nt_S
rekъ|11
tъgъda|
prijьde|jьti
kъ|
učenikomъ|masc_o
i|
golgola|52
jimъ|jь
sъpite|sleep
pročeje|
i|
počivajete|54
se|
približi|40
sę|sę
godina|fem_a
i|
synъ|masc_u
čьlověčьskъjь|adj_hard
perdajetъ|53
sę|sę
vъ|
rǫky|fem_a
grěšьnikomъ|masc_o
vъstaněte|stati
jьděmъ|jьti
se|
približi|40
sę|sę
perdajęjь|53
mę|azъ
i|
ješčě|
golgoĺǫћu|52
jemu|jь
se|
ijuda|masc_a
jedinъ|pron_hard
otъ|
oboju|pron_hard
na|
desęte|ten
prijьde|jьti
i|
﻿sъ|
ńimь|jь
narodъ|masc_o
mъnogъ|adj_hard
﻿sъ|
orǫžьji|nt_jo
i|
dŕ̥kolьmi|masc_i
otъ|
arъx́ijerejь|masc_jo_foreign
i|
starьkь|masc_o_PV3
ĺudьskъjixъ|adj_hard
perdajęjь|53
že|
jь|jь
dastъ|dati
jimъ|jь
znamenьje|nt_jo
golgoĺę|52
jegože|jьže
aћe|
lobъžǫ|52
tъ|pron_hard
jestъ|byti
jьměte|12
jь|jь
i|
abьje|
pristǫpĺь|40
kъ|
jisusovi|masc_o_u
reče|11
jemu|jь
raduji|61
sę|sę
ravvi|
i|
oblobyza|54
jь|jь
jisusъ|masc_o_u
že|
reče|11
jemu|jь
druže|masc_o
na|
ńeže|jьže
jesi|byti
prišьdlъ|jьti
tъgъda|
pristǫpĺьše|40
vъzložišę|40
rǫkě|fem_a
na|
jisusa|masc_o_u
i|
jęsę|12
jь|jь
i|
se|
jedinъ|pron_hard
otъ|
sǫћьjixъ|byti
﻿sъ|
jisusomь|masc_o_u
prostьrъ|13
rǫkǫ|fem_a
jьzvelče|15
nožь|masc_jo
svojь|pron_soft
i|
udaŕь|40
orba|masc_o
arъx́ijerejova|adj_hard
urěza|52
jemu|jь
uxo|oko
tъgъda|
golgola|52
jemu|jь
jisusъ|masc_o_u
vъzvorti|40
nožь|masc_jo
svojь|pron_soft
vъ|
svoje|pron_soft
město|nt_o
vьxi|vьxь
bo|
prijьmъšeji|12
nožь|masc_jo
nožemь|masc_jo
pogybnǫtъ|21
li|
mьnitъ|31
ti|ty
sę|sę
ako|
ne|
mogǫ|11
nyně|
umodliti|40
otьka|masc_o_PV3
mojego|pron_soft
i|
pristavitъ|40
mъně|azъ
vęћe|
li|
dъva|pron_hard
na|
desęte|ten
leǵeona|masc_o
anǵelъ|masc_o
kako|
že|
ubo|
sъbǫdǫtъ|pref_byti
sę|sę
kъńigy|fem_a
ako|
tako|
podobaaše|54
byti|byti
vъ|
tъ|pron_hard
čǞsъ|masc_o
reče|11
jisusъ|masc_o_u
narodomъ|masc_o
ako|
na|
orzbojьnika|masc_o
li|
jьzidete|jьti
﻿sъ|
orǫžьjemь|nt_jo
i|
dŕ̥kolьmi|masc_i
jęti|12
mę|azъ
po|
vьxę|vьxь
dьni|den
sěděaxъ|31
pri|
vasъ|ty
vъ|
kŕ̥kъve|fem_uu
i|
ne|
jęste|12
mene|azъ
se|sь
že|
vьxe|vьxь
bystъ|byti
da|
sъbǫdǫtъ|pref_byti
sę|sę
kъńigy|fem_a
proročьskyję|adj_hard
tъgъda|
učeniki|masc_o
vьsьje|fem_i
ostavĺьše|40
jь|jь
běžǞšę|31
oni|pron_hard
že|
jьmъše|12
jisusa|masc_o_u
věsę|11
kъ|
kajijǞfě|masc_a
arъx́ijerejovi|masc_jo_foreign
jьdeže|
kъńižьniki|masc_o
i|
starьki|masc_o_PV3
sъbьrašę|51_abl
sę|sę
petrъ|masc_o_u
že|
jьděaše|jьti
po|
ńemь|jь
jьzdaleče|
do|
dvora|masc_o
arъx́ijerejova|adj_hard
i|
vъšьdъ|jьti
vъnǫtrь|
sěděaše|31
﻿sъ|
slugami|masc_a
viděti|viděti
konьčinǫ|fem_a
arъx́ijereji|masc_jo_foreign
že|
i|
starьki|masc_o_PV3
i|
sъnьmъ|masc_o
vьxь|vьxь
jьskaaxǫ|iskati
lъžǞ|adj_soft
sъvěděteĺǞ|masc_tel
na|
jisusa|masc_o_u
ako|
da|
ubьjǫtъ|17
jь|jь
i|
ne|
obrětǫ|rěsti
mъnogomъ|adj_hard
lъžemъ|adj_soft
sъvěděteĺemъ|masc_tel
pristǫpĺьšemъ|40
poslědь|
že|
pristǫpĺьšǞ|40
dъva|pron_hard
lъžǞ|adj_soft
sъvěděteĺǞ|masc_tel
rěste|11
sь|sь
reče|11
mogǫ|11
orzoriti|40
kŕ̥kъvь|fem_uu
božьjǫ|adj_ij
i|
trьmi|tri
dьnьmi|den
sъzьdati|52_abl
jǫ|jь
i|
vъstavъ|stati
arъx́ijerejь|masc_jo_foreign
reče|11
jemu|jь
ničьsože|čьtože
li|
ne|
otъvěћǞvaješi|54
čьto|čьto
sьji|sь
na|
tę|ty
sъvěděteĺьstvujǫtъ|61
jisusъ|masc_o_u
že|
mĺ̥čǞaše|31
i|
otъvěћǞvъ|54
arъx́ijerejь|masc_jo_foreign
reče|11
jemu|jь
zaklinajǫ|54
tę|ty
bogomь|masc_o
živomьjimь|adj_hard
da|
rečeši|11
namъ|azъ
aћe|
ty|ty
jesi|byti
xristosъ|masc_o
synъ|masc_u
božьjь|adj_ij
golgola|52
jimъ|jь
jisusъ|masc_o_u
ty|ty
reče|11
obače|
golgoĺǫ|52
vamъ|ty
otъselě|
uzьrite|31
syna|masc_u
čьlověčьskajego|adj_hard
sědęћǞ|31
o|
desnǫjǫ|adj_hard
sily|fem_a
i|
grędǫћь|11
na|
obvolkěxъ|masc_o
nebesьskěxъjixъ|adj_hard
tъgъda|
arъx́ijerejь|masc_jo_foreign
orstŕ̥ga|54
rizy|fem_a
svoję|pron_soft
golgoĺę|52
ako|
vlasvimьjǫ|fem_ja
reče|11
čьto|čьto
ješčě|
terbujemъ|61
sъvěděteĺь|masc_tel
se|
nyně|
slyšǞste|31
vlasvimьjǫ|fem_ja
jego|jь
čьto|čьto
sę|sę
vamъ|ty
mьnitъ|31
oni|pron_hard
že|
otъvěћǞvъše|54
rěšę|11
povinьnъ|adj_hard
jestъ|byti
sъmŕ̥ti|fem_i
tъgъda|
zapĺьvašę|52_abl
like|nt_o_PV3
jego|jь
i|
pakosti|fem_i
jemu|jь
dějǞšę|53
ovi|pron_hard
že|
za|
olnitǫ|fem_a
udarišę|40
golgoĺǫћe|52
prorьki|11
namъ|azъ
xristose|masc_o
kъto|kъto
jestъ|byti
udaŕьjь|40
tę|ty
petrъ|masc_o_u
že|
vъně|
sěděaše|31
na|
dvorě|masc_o
i|
pristǫpi|40
kъ|
ńemu|jь
jedina|pron_hard
orbyńi|fem_ji
golgoĺǫћi|52
i|
ty|ty
bě|byti
﻿sъ|
jisusomь|masc_o_u
galilejьskomьjimь|adj_hard
onъ|pron_hard
že|
otъvŕ̥že|14
sę|sę
perdъ|
vьxěmi|vьxь
golgoĺę|52
ne|
věmь|wote
čьto|čьto
golgoĺeši|52
jьsšьdъšu|jьti
že|
jemu|jь
vъ|
vorta|nt_o
uzьrě|31
jь|jь
drugajǞ|adj_hard
i|
golgola|52
jimъ|jь
tu|
i|
sь|sь
bě|byti
čьlověkъ|masc_o
﻿sъ|
jisusomь|masc_o_u
nazarěninomь|masc_anin
i|
paky|
otъvŕ̥že|14
sę|sę
﻿sъ|
klętvojǫ|fem_a
ako|
ne|
znajǫ|54
čьlověka|masc_o
ne|
po|
mъnogu|adj_hard
že|
pristǫpĺьše|40
stojęћeji|31
rěšę|11
petrovi|masc_o_u
vъ|
jьstinǫ|fem_a
i|
ty|ty
otъ|
ńixъ|jь
jesi|byti
ibo|
i|
besěda|fem_a
tvojǞ|pron_soft
avě|
tę|ty
tvoritъ|40
tъgъda|
načętъ|12
rotiti|40
sę|sę
i|
klęti|12
sę|sę
ako|
ne|
znajǫ|54
čьlověka|masc_o
i|
abьje|
kokotъ|masc_o
vъzgolsi|40
i|
poměnǫ|22
petrъ|masc_o_u
golgolъ|masc_o
jisusovъ|adj_hard
jьže|jьže
reče|11
jemu|jь
ako|
perђe|
daže|
kokotъ|masc_o
ne|
vъzgolsitъ|40
tri|tri
korty|masc_o
otъvŕ̥žeši|14
sę|sę
mene|azъ
i|
jьsšьdъ|jьti
vъnъ|
plaka|52
sę|sę
gorьko|
utru|nt_o
že|
byvъšu|byti
sъvětъ|masc_o
sъtvorišę|40
vьxi|vьxь
arъx́ijereji|masc_jo_foreign
i|
starьki|masc_o_PV3
ĺudьskiji|adj_hard
na|
jisusa|masc_o_u
ako|
ubiti|17
jь|jь
i|
sъvęzavъše|52
jь|jь
věsę|11
i|
perdašę|dati
jь|jь
ponъtьskujemu|adj_hard
pilatu|masc_o_u
iǵemonu|masc_o
tъgъda|
viděvъ|viděti
ijuda|masc_a
perdavъjь|dati
jego|jь
ako|
osǫdišę|40
jь|jь
orskajǞvъ|53
sę|sę
vъzvorti|40
tri|tri
desęti|ten
sьrebrьnikъ|masc_o
arъx́ijerejomъ|masc_jo_foreign
i|
starьkemъ|masc_o_PV3
golgoĺę|52
sъgrěšixъ|40
perdavъ|dati
krъvь|fem_uu
nepovinьnǫ|adj_hard
oni|pron_hard
že|
rěšę|11
čьto|čьto
jestъ|byti
namъ|azъ
ty|ty
uzьriši|31
i|
povŕ̥gъ|14
sьrebro|nt_o
vъ|
kŕ̥kъve|fem_uu
otide|jьti
i|
otъšьdъ|jьti
vъzvěsi|40
sę|sę
arъx́ijereji|masc_jo_foreign
že|
prijьmъše|12
sьrebro|nt_o
rěšę|11
nedostojьno|adj_hard
jestъ|byti
vъložiti|40
jego|jь
vъ|
karъvanǫ|fem_a
pońeže|
kěna|fem_a
krъve|fem_uu
jestъ|byti
sъvětъ|masc_o
že|
sъtvoŕьše|40
kupišę|40
jimь|jь
selo|nt_o
skǫdьlьnikovo|adj_hard
vъ|
pogrěbanьje|nt_jo
stornьnomъjimъ|adj_hard
těmь|pron_hard
že|
nareče|11
sę|sę
selo|nt_o
to|pron_hard
selo|nt_o
krъve|fem_uu
do|
sego|sь
dьne|den
tъgъda|
sъbystъ|pref_byti
sę|sę
rečenoje|11
prorokomь|masc_o
golgoĺǫћemь|52
i|
prijęsę|12
tri|tri
desęti|ten
sьrebrьnikъ|masc_o
kěnǫ|fem_a
kěńenajego|40
jegože|jьže
kěnišę|40
otъ|
synъ|masc_u
jizrajiĺevъ|adj_hard
i|
dašę|dati
ję|jь
na|
selě|nt_o
skǫdьlьniči|adj_soft
akože|
sъkaza|54
mъně|azъ
gospodь|masc_i
jisusъ|masc_o_u
že|
sta|stati
perdъ|
iǵemonomь|masc_o
i|
vъsprosi|40
jь|jь
iǵemonъ|masc_o
golgoĺę|52
ty|ty
li|
jesi|byti
kěsaŕь|masc_ar
ijudejьskъ|adj_hard
jisusъ|masc_o_u
že|
reče|11
jemu|jь
ty|ty
golgoĺeši|52
i|
jegъda|
na|
ńь|jь
golgolaaxǫ|52
arъx́ijereji|masc_jo_foreign
i|
starьki|masc_o_PV3
ničьsože|čьtože
otъvěћǞvaaše|54
tъgъda|
golgola|52
jemu|jь
pilatъ|masc_o_u
ne|
slyšiši|31
li|
koliko|
na|
tę|ty
sъvěděteĺьstvujǫtъ|61
i|
ne|
otъvěћǞ|54
jemu|jь
ni|
kъ|
jedinomu|pron_hard
golgolu|masc_o
ako|
diviti|40
sę|sę
iǵemonu|masc_o
gělo|
na|
vьxakъ|pron_hard
že|
dьnь|den
velikъ|adj_hard
obyčǞjь|masc_jo
bě|byti
iǵemonu|masc_o
otъpušћǞti|54
narodu|masc_o
sъvęzьńǞ|masc_jo
jegože|jьže
xotěaxǫ|will
jьměaše|have
že|
tъgъda|
sъvęzьńǞ|masc_jo
naročita|adj_hard
narikajemajego|54
varaava|masc_a
sъbьravъšemъ|51_abl
že|
sę|sę
jimъ|jь
reče|11
jimъ|jь
pilatъ|masc_o_u
kogo|kъto
xoћete|will
otъ|
oboju|pron_hard
otъpušћǫ|40
vamъ|ty
varaavǫ|masc_a
li|
ili|
jisusa|masc_o_u
narikajemajego|54
xristosa|masc_o
věděaše|wote
bo|
ako|
zavisti|fem_i
radi|
perdašę|dati
jь|jь
sědęћu|31
že|
jemu|jь
na|
sǫdьjišči|nt_jo
posъla|52
kъ|
ńemu|jь
žena|fem_a
svojǞ|pron_soft
golgoĺǫћi|52
ničьsože|čьtože
tebě|ty
i|
pravьdьniku|masc_o
tomu|pron_hard
mъnogo|
bo|
postradaxъ|52
dьnьsь|
vъ|
sъně|masc_o
jego|jь
radi|
arъx́ijereji|masc_jo_foreign
že|
i|
starьki|masc_o_PV3
naustišę|40
narody|masc_o
da|
jьsprosętъ|40
varaavǫ|masc_a
jisusa|masc_o_u
že|
pogubętъ|40
otъvěћǞvъ|54
že|
iǵemonъ|masc_o
reče|11
jimъ|jь
kogo|kъto
xoћete|will
otъ|
oboju|pron_hard
otъpušћǫ|40
vamъ|ty
oni|pron_hard
že|
rěšę|11
varaavǫ|masc_a
golgola|52
jimъ|jь
pilatъ|masc_o_u
čьto|čьto
že|
sъtvoŕǫ|40
jisusa|masc_o_u
narikajemajego|54
xristosa|masc_o
golgolašę|52
jemu|jь
vьxi|vьxь
da|
propętъ|12
bǫdetъ|byti
iǵemonъ|masc_o
reče|11
jimъ|jь
čьto|čьto
bo|
zъlo|adj_hard
sъtvori|40
oni|pron_hard
že|
jьzlixa|
vъpьjǞaxǫ|17
golgoĺǫћe|52
da|
propętъ|12
bǫdetъ|byti
viděvъ|viděti
že|
pilatъ|masc_o_u
ako|
ničesože|čьtože
ne|
uspějetъ|32
nъ|
pače|
ml̥va|fem_a
byvajetъ|54
prijьmъ|12
vodǫ|fem_a
umy|18
rǫkě|fem_a
perdъ|
narodomь|masc_o
golgoĺę|52
nepovinьnъ|adj_hard
jesmь|byti
otъ|
krъve|fem_uu
sego|sь
pravьdьnajego|adj_hard
vy|ty
uzьrite|31
i|
otъvěћǞvъše|54
vьxi|vьxь
ĺudьje|masc_i
rěšę|11
krъvь|fem_uu
jego|jь
na|
nasъ|azъ
i|
na|
čęděxъ|nt_o
našixъ|pron_soft
tъgъda|
otъpusti|40
jimъ|jь
varaavǫ|masc_a
jisusa|masc_o_u
že|
bivъ|17
perdastъ|dati
jimъ|jь
da|
jь|jь
propьnǫtъ|12
tъgъda|
vojьni|masc_o
iǵemonovi|adj_hard
per+jьmъše|12
jisusa|masc_o_u
na|
sǫdьjišči|nt_jo
sъbьrašę|51_abl
na|
ńь|jь
vьxǫ|vьxь
spirǫ|fem_a
i|
sъvĺ̥kъše|15
jь|jь
xlamüdojǫ|fem_a
čŕ̥vĺenojǫ|adj_hard
oděšę|dedj
jь|jь
i|
sъpletъše|11
věnьkь|masc_o_PV3
otъ|
tŕ̥nьjǞ|nt_jo
vъzložišę|40
na|
golvǫ|fem_a
jego|jь
i|
trъstь|fem_i
vъ|
desnikǫ|fem_a_PV3
jego|jь
i|
poklońьše|40
sę|sę
na|
kolěnu|nt_o
perdъ|
ńimь|jь
rǫgaaxǫ|54
sę|sę
jemu|jь
golgoĺǫћe|52
raduji|61
sę|sę
kěsaŕu|masc_ar
ijudejьskъ|adj_hard
i|
plinǫvъše|22
na|
ńь|jь
prijęsę|12
trъstь|fem_i
i|
bьjǞaxǫ|17
jь|jь
po|
golvě|fem_a
i|
jegъda|
porǫga|54
sę|sę
jemu|jь
sъvelšę|15
﻿sъ|
ńego|jь
xlamüdǫ|fem_a
i|
obvelšę|15
jь|jь
vъ|
rizy|fem_a
svoję|pron_soft
i|
věsę|11
jь|jь
na|
propętьje|nt_jo
jьsxodęћe|40
že|
obrětǫ|rěsti
čьlověka|masc_o
ḱürinějьska|adj_hard
jьmenьmь|nt_N
simona|masc_o
semu|sь
zaděšę|dedj
ponesti|11
krьstъ|masc_o
jego|jь
i|
prišьdъše|jьti
na|
město|nt_o
narikajemoje|54
corrupted morphology tag|fem_a
ježe|jьže
jestъ|byti
narikajemoje|54
kranijevo|adj_hard
město|nt_o
dašę|dati
jemu|jь
okьtъ|masc_o
piti|17
﻿sъ|
zĺ̥čьjǫ|fem_i
sъměšenъ|40
i|
vъkušь|40
ne|
xotěaše|will
piti|17
propьnъše|12
že|
jь|jь
orzděĺьše|40
rizy|fem_a
jego|jь
metašę|iskati
žerbьję|masc_jo
i|
sědъše|infix_11
steržǞaxǫ|11
jь|jь
tu|
i|
položišę|40
vŕ̥xu|
golvy|fem_a
jego|jь
viny|fem_a
napisanǫ|52_abl
sь|sь
jestъ|byti
kěsaŕь|masc_ar
ijudejьskъ|adj_hard
tъgъda|
propęšę|12
﻿sъ|
ńimь|jь
dъva|pron_hard
orzbojьnika|masc_o
jedinogo|pron_hard
o|
desnǫjǫ|adj_hard
i|
jedinogo|pron_hard
o|
šujǫjǫ|adj_soft
mimoxodęћeji|40
že|
xuĺǞaxǫ|40
jь|jь
pokyvajǫћe|54
golvami|fem_a
svojimi|pron_soft
i|
golgoĺǫћe|52
uva|
orzaŕǞjęjь|54
kŕ̥kъvь|fem_uu
i|
trьmi|tri
dьnьmi|den
sъzidaję|54
sъpasi|11
sebe|sę
aћe|
synъ|masc_u
božьjь|adj_ij
jesi|byti
sъlězi|11
﻿sъ|
krьsta|masc_o
takoђe|
že|
i|
arъx́ijereji|masc_jo_foreign
rǫgajǫћe|54
sę|sę
﻿sъ|
kъńižьniky|masc_o
i|
starьki|masc_o_PV3
i|
fariseji|masc_jo_foreign
golgolaaxǫ|52
jьny|pron_hard
sъpase|11
sebe|sę
li|
ne|
možetъ|11
sъpasti|11
aћe|
kěsaŕь|masc_ar
jizrajiĺevъ|adj_hard
jestъ|byti
da|
sъlězetъ|11
nyně|
﻿sъ|
krьsta|masc_o
i|
věrǫ|fem_a
jьmemъ|12
jemu|jь
upъva|54
na|
boga|masc_o
da|
jьzbavitъ|40
jь|jь
nyně|
aћe|
xoћetъ|will
jemu|jь
reče|11
bo|
ako|
božьjь|adj_ij
synъ|masc_u
jesmь|byti
toђe|
že|
i|
orzbojьnika|masc_o
orspęta|12
﻿sъ|
ńimь|jь
ponošǞaste|40
jemu|jь
otъ|
šestyjeję|adj_hard_ord
že|
godiny|fem_a
tьma|fem_a
bystъ|byti
po|
vьxejь|vьxь
zemĺi|fem_ja
do|
devętyjeję|adj_hard_ord
godiny|fem_a
pri|
devętějejь|adj_hard_ord
že|
godině|fem_a
vъzъpi|17
jisusъ|masc_o_u
golsomь|masc_o
velьjemь|adj_ij
golgoĺę|52
|
|
|
|
ježe|jьže
jestъ|byti
bože|masc_o
mojь|pron_soft
bože|masc_o
mojь|pron_soft
vъskǫjǫ|
mę|azъ
jesi|byti
ostavilъ|40
jedini|pron_hard
že|
otъ|
stojęћьjixъ|31
tu|
slyšǞvъše|31
golgolaaxǫ|52
ako|
ilijǫ|masc_ja
zovetъ|51_abl
i|
abьje|
tekъ|11
jedinъ|pron_hard
otъ|
ńixъ|jь
i|
prijьmъ|12
gǫbǫ|fem_a
jьspĺ̥ńь|40
okьta|masc_o
i|
vъznьzъ|ьz
na|
trъstь|fem_i
napajǞaše|54
jь|jь
a|
pročiji|adj_soft
golgolaaxǫ|52
ostani|stati
da|
vidimъ|viděti
aћe|
prijьdetъ|jьti
ilijǞ|masc_ja
sъpastъ|11
jego|jь
drugъjь|adj_hard
že|
prijьmъ|12
kopьje|nt_jo
probode|11
jemu|jь
rebra|nt_o
i|
jьzide|jьti
voda|fem_a
i|
krъvь|fem_uu
jisusъ|masc_o_u
že|
vъzъpivъ|17
golsomь|masc_o
velьjemь|adj_ij
jьspusti|40
duxъ|masc_o
i|
se|
katapetazma|fem_a
kŕ̥kъvьnajǞ|adj_hard
orzdьra|51_abl
sę|sę
﻿sъ|
vyšьńǞjego|adj_soft
krajǞ|masc_jo
do|
nižьńǞjego|adj_soft
na|
dъvoje|pron_soft
i|
zemĺǞ|fem_ja
potręse|11
sę|sę
i|
kamenьje|nt_jo
orspade|11
sę|sę
i|
grobi|masc_o
otversę|14
sę|sę
i|
mъnoga|adj_hard
tělesa|nt_S
počivajǫћьjixъ|54
svętъjixъ|adj_hard
vъstašę|stati
i|
jьsšьdъše|jьti
jьz|voice_assim_prep
grobъ|masc_o
po|
vъskrьsnovenьji|nt_jo
jego|jь
vъnidǫ|jьti
vъ|
svętъjь|adj_hard
gordъ|masc_o
i|
avišę|40
sę|sę
mъnogomъ|adj_hard
sъtьnikъ|masc_o
že|
i|
jiže|jьže
běaxǫ|byti
﻿sъ|
ńimь|jь
stergǫћe|11
jisusa|masc_o_u
viděvъše|viděti
trǫsъ|masc_o
i|
byvъšǞjǞ|byti
ubojǞšę|31
sę|sę
gělo|
golgoĺǫћe|52
vъ|
jьstinǫ|fem_a
