form,lemma,id,lemma_id,sentence_id,pos,morphology
отъпоуштьше,отъпоустити,2096386,59335,175713,V-,-pupamn-si
нaродъ,народъ,2096387,59137,175713,Nb,-s---mn--i
поѩшѧ,поѩти,2096388,60020,175713,V-,3paia----i
и,и,2096389,58765,175713,Pp,3s---ma--i
ѣкоже,ꙗкоже,2096390,59040,175713,Dq,---------n
бѣ,бꙑти,2096391,58773,175713,V-,3siia----i
въ,въ,2096392,58774,175713,R-,---------n
лaдиі,алъдии,2096393,59052,175713,Nb,-s---fl--i
ꙇ,и,2096394,58771,175713,C-,---------n
инꙑ,инъ,2096395,64675,175713,Px,-p---fn--i
же,же,2096396,58808,175713,Df,---------n
лaдиѩ,алъдии,2096397,59052,175713,Nb,-p---fn--i
бѣaхѫ,бꙑти,2096398,58773,175713,V-,3piia----i
съ,съ,2096399,58764,175713,R-,---------n
н҄ими,и,2096400,58765,175713,Pp,3p---mi--i
ꙇ,и,2096401,58771,175716,C-,---------n
бꙑстъ,бꙑти,2096402,58773,175716,V-,3saia----i
боурѣ,боурꙗ,2096403,66787,175716,Nb,-s---fn--i
вѣтрънa,вѣтрьнъ,2096404,66788,175716,A-,-s---fnpsi
велиѣ,велии,2096405,59229,175716,A-,-s---fnpsi
влънꙑ,вльна,2096406,66789,175717,Nb,-p---fn--i
же,же,2096407,58808,175717,Df,---------n
въливaaхѫ,въливати,2096408,66790,175717,V-,3piia----i
сѧ,себе,2096409,58829,175717,Pk,3s---qa--i
въ,въ,2096410,58774,175717,R-,---------n
лaдиѭ,алъдии,2096411,59052,175717,Nb,-s---fa--i
ѣко,ꙗко,2096412,58792,175717,G-,---------n
оуже,оуже,2096413,58803,175717,Df,---------n
погрѧзнѫти,погрѧзнѫти,2096414,66791,175717,V-,--pna----i
хотѣaше,хотѣти,2096415,64035,175717,V-,3siia----i
ꙇ,и,2096416,58771,175719,C-,---------n
бѣ,бꙑти,2096417,58773,175719,V-,3siia----i
сaмъ,самъ,2096418,72194,175719,Pp,3s---mn--i
нa,на,2096419,58783,175719,R-,---------n
кръмѣ,кръма,2096420,66792,175719,Nb,-s---fl--i
нa,на,2096421,58783,175719,R-,---------n
дохъторѣ,дъхъторъ,2096422,139320,175719,Nb,-s---ml--i
съпѧ,съпати,2096423,64847,175719,V-,-sppamn-si
ꙇ,и,2096424,58771,175721,C-,---------n
възбоудишѧ,възбоудити,2096425,66794,175721,V-,3paia----i
и,и,2096426,58765,175721,Pp,3s---ma--i
ꙇ,и,2096427,58771,175722,C-,---------n
г҃лaaхѫ,глаголати,2096428,58791,175722,V-,3piia----i
емоу,и,2096429,58765,175722,Pp,3s---md--i
оучител҄ю,оучитель,2096430,59921,175723,Nb,-s---mv--i
не,не,2096431,58767,175723,Df,---------n
родиши,родити,2096432,70454,175723,V-,2spia----i
ли,ли,2096433,59119,175723,Du,---------n
ѣко,ꙗко,2096434,58792,175723,G-,---------n
погꙑбaемъ,погꙑбати,2096435,66247,175723,V-,1ppia----i
Ꙇ,и,2096436,58771,175725,C-,---------n
въстaвъ,въстати,2096437,60145,175725,V-,-supamn-si
зaпрѣти,запрѣтити,2096438,60135,175725,V-,3saia----i
вѣтроу,вѣтръ,2096439,59230,175725,Nb,-s---md--i
ꙇ,и,2096440,58771,175725,C-,---------n
рече,рещи,2096441,58793,175725,V-,3saia----i
морю,морѥ,2096442,59046,175725,Nb,-s---nd--i
мльчи,мльчати,2096443,64981,175727,V-,2spma----i
ꙇ,и,2096444,58771,175727,C-,---------n
оустaни,оустати,2096445,66795,175727,V-,2spma----i
ꙇ,и,2096446,58771,175729,C-,---------n
оулеже,оулещи,2096447,66796,175729,V-,3saia----i
вѣтръ,вѣтръ,2096448,59230,175729,Nb,-s---mn--i
ꙇ,и,2096449,58771,175729,C-,---------n
бꙑстъ,бꙑти,2096450,58773,175729,V-,3saia----i
тишинa,тишина,2096451,66797,175729,Nb,-s---fn--i
вельѣ,велии,2096452,59229,175729,A-,-s---fnpsi
ꙇ,и,2096453,58771,175731,C-,---------n
рече,рещи,2096454,58793,175731,V-,3saia----i
ꙇмъ,и,2096455,58765,175731,Pp,3p---md--i
чьто,чьто,2096456,58943,221028,Pi,-s---na--i
тaко,тако,2096457,59223,221028,Df,---------n
стрaшиви,страшивъ,2096458,59225,221028,A-,-p---mnpsi
есте,бꙑти,2096459,58773,221028,V-,2ppia----i
кaко,како,2096460,59133,175732,Du,---------n
не,не,2096461,58767,175732,Df,---------n
ꙇмaте,имѣти,2096462,59090,175732,V-,2ppia----i
вѣрꙑ,вѣра,2096463,59226,175732,Nb,-s---fg--i
ꙇ,и,2096464,58771,175733,C-,---------n
възбоѣшѧ,възбоꙗти,2096465,69149,175733,V-,3paia----i
сѧ,себе,2096466,58829,175733,Pk,3s---qa--i
стрaхомь,страхъ,2096467,59228,175733,Nb,-s---mi--i
вельемь,велии,2096468,59229,175733,A-,-s---mipsi
ꙇ,и,2096469,58771,175733,C-,---------n
г҃лaaхѫ,глаголати,2096470,58791,175733,V-,3piia----i
дроугъ,дроугъ,2096471,64805,175733,Pc,-s---qn--i
къ,къ,2096472,58898,175733,R-,---------n
дроугоу,дроугъ,2096473,64805,175733,Pc,-s---qd--i
къто,къто,2096474,59233,175735,Pi,-s---qn--i
оубо,оубо,2096475,58911,175735,Df,---------n
сь,сь,2096476,59234,175735,Pd,-s---mn--i
естъ,бꙑти,2096477,58773,175735,V-,3spia----i
ѣко,ꙗко,2096478,58792,175735,G-,---------n
і,и,2096479,58771,175735,C-,---------n
вѣтри,вѣтръ,2096480,59230,175735,Nb,-p---mn--i
ꙇ,и,2096481,58771,175735,C-,---------n
мор҄е,морѥ,2096482,59046,175735,Nb,-s---nn--i
послоушaѭтъ,послоушати,2096483,64029,175735,V-,3ppia----i
его,и,2096484,58765,175735,Pp,3s---mg--i
ꙇ,и,2096485,58771,175737,C-,---------n
придѫ,прити,2096486,58916,175737,V-,3paia----i
нa,на,2096487,58783,175737,R-,---------n
онъ,онъ,2096488,58949,175737,Pd,-s---ma--i
полъ,полъ,2096489,59045,175737,Nb,-s---ma--i
мор҄ѣ,морѥ,2096490,59046,175737,Nb,-s---ng--i
въ,въ,2096491,58774,175737,R-,---------n
стрaнѫ,страна,2096492,59047,175737,Nb,-s---fa--i
гaдaринскѫ,гадариньскъ,2096493,68262,175737,A-,-s---fapsi
Ꙇ,и,2096494,58771,175739,C-,---------n
излѣзъшю,излѣсти,2096495,59206,175739,V-,-supamd-si
же,же,2096496,58808,175739,Df,---------n
емоу,и,2096497,58765,175739,Pp,3s---md--i
ꙇс,из,2096498,59088,175739,R-,---------n
корaбл҄ѣ,корабль,2096499,59207,175739,Nb,-s---mg--i
aбье,абиѥ,2096500,58962,175739,Df,---------n
сърѣте,сърѣсти,2096501,59220,175739,V-,3saia----i
и,и,2096502,58765,175739,Pp,3s---ma--i
отъ,отъ,2096503,58785,175739,R-,---------n
гробъ,гробъ,2096504,59197,175739,Nb,-p---mg--i
ч҃къ,чловѣкъ,2096505,59198,175739,Nb,-s---mn--i
д҃хмь,доухъ,2096506,58909,175739,Nb,-s---mi--i
нечистомь,нечистъ,2096507,59199,175739,A-,-s---mipsi
ꙇже,иже,2096508,58800,175739,Pr,-s---mn--i
жилиште,жилище,2096509,59408,175739,Nb,-s---na--i
ꙇмѣaше,имѣти,2096510,59090,175739,V-,3siia----i
въ,въ,2096511,58774,175739,R-,---------n
гробѣхъ,гробъ,2096512,59197,175739,Nb,-p---ml--i
ꙇ,и,2096513,58771,175739,C-,---------n
ни,ни,2096514,59339,175739,Df,---------n
желѣзномь,желѣзнъ,2096515,59201,175739,A-,-s---nipsi
ѫжемь,ѫже,2096516,59200,175739,Nb,-s---ni--i
его,и,2096517,58765,175739,Pp,3s---mg--i
никтоже,никътоже,2096518,59094,175739,Px,-s---qn--i
не,не,2096519,58767,175739,Df,---------n
можaaше,мощи,2096520,59413,175739,V-,3siia----i
его,и,2096521,58765,175739,Pp,3s---mg--i
съвѧзaти,съвѧзати,2096522,59208,175739,V-,--pna----i
зaн҄е,зане,2096523,71773,175739,G-,---------n
емоу,и,2096524,58765,175739,Pp,3s---md--i
много,мъного,2096525,59249,175739,Df,-------p-i
крaтꙑ,кратъ,2096526,59219,175739,Nb,-p---ma--i
пѫтꙑ,пѫта,2096527,59202,175739,Nb,-p---ni--i
ꙇ,и,2096528,58771,175739,C-,---------n
ѫжи,ѫже,2096529,59200,175739,Nb,-p---ni--i
желѣзнꙑ,желѣзнъ,2096530,59201,175739,A-,-p---nipsi
съвѧзaноу,съвѧзати,2096531,59208,175739,V-,-suppmd-si
сѫштю,бꙑти,2096532,58773,175739,V-,-sppamd-si
прѣтрьзaaхѫ,прѣтръѕати,2096533,69873,175739,V-,3piia----i
сѧ,себе,2096534,58829,175739,Pk,3s---qa--i
отъ,отъ,2096535,58785,175739,R-,---------n
н҄его,и,2096536,58765,175739,Pp,3s---mg--i
ѫжa,ѫже,2096537,59200,175739,Nb,-p---nn--i
желѣзнaa,желѣзнъ,2096538,59201,175739,A-,-p---nnpwi
ꙇ,и,2096539,58771,175739,C-,---------n
пѫтa,пѫта,2096540,59202,175739,Nb,-p---nn--i
съкроушaaхѫ,съкроушати,2096541,59204,175739,V-,3piia----i
сѧ,себе,2096542,58829,175739,Pk,3s---qa--i
ꙇ,и,2096543,58771,175739,C-,---------n
никтоже,никътоже,2096544,59094,175739,Px,-s---qn--i
его,и,2096545,58765,175739,Pp,3s---mg--i
не,не,2096546,58767,175739,Df,---------n
можaaше,мощи,2096547,59413,175739,V-,3siia----i
оумѫчити,оумѫчити,2096548,59217,175739,V-,--pna----i
ꙇ,и,2096549,58771,175739,C-,---------n
вꙑнѫ,вꙑинѫ,2096550,59414,175739,Df,---------n
дьнь,дьнь,2096551,58915,175739,Nb,-s---ma--i
ꙇ,и,2096552,58771,175739,C-,---------n
ношть,нощь,2096553,59412,175739,Nb,-s---fa--i
въ,въ,2096554,58774,175739,R-,---------n
гробѣхъ,гробъ,2096555,59197,175739,Nb,-p---ml--i
ꙇ,и,2096556,58771,175739,C-,---------n
въ,въ,2096557,58774,175739,R-,---------n
горaхъ,гора,2096558,58899,175739,Nb,-p---fl--i
бѣ,бꙑти,2096559,58773,175739,V-,3siia----i
въпиѩ,въпити,2096560,58988,175739,V-,-sppamn-si
ꙇ,и,2096561,58771,175739,C-,---------n
тлъкꙑ,тлѣщи,2096562,59411,175739,V-,-sppamn-si
сѧ,себе,2096563,58829,175739,Pk,3s---qa--i
кaмениемь,камениѥ,2096564,59205,175739,Nb,-s---ni--i
оузьрѣвъ,оузьрѣти,2096565,59056,175754,V-,-supamn-si
же,же,2096566,58808,175754,Df,---------n
ꙇ҃сa,исоусъ,2096567,58917,175754,Ne,-s---mg--i
ꙇздaлече,издалече,2096568,59344,175754,Df,---------n
тече,тещи,2096569,59418,175754,V-,3saia----i
ꙇ,и,2096570,58771,175754,C-,---------n
поклони,поклонити,2096571,58892,175754,V-,3saia----i
сѧ,себе,2096572,58829,175754,Pk,3s---qa--i
емоу,и,2096573,58765,175754,Pp,3s---md--i
ꙇ,и,2096574,58771,175754,C-,---------n
възъпивъ,възъпити,2096575,59237,175754,V-,-supamn-si
глaсомь,гласъ,2096576,58926,175754,Nb,-s---mi--i
вельемь,велии,2096577,59229,175754,A-,-s---mipti
г҃лa,глаголати,2096578,58791,175754,V-,3saia----i
чьто,чьто,2096579,58943,175757,Pi,-s---nn--i
мьнѣ,азъ,2096580,58807,175757,Pp,1s---md--i
ꙇ,и,2096581,58771,175757,C-,---------n
тебѣ,тꙑ,2096582,58769,175757,Pp,2s---md--i
і҃се,исоусъ,2096583,58917,175757,Ne,-s---mv--i
с҃не,сꙑнъ,2096584,146309,175757,Nb,-s---mv--i
б҃a,богъ,2096585,60009,175757,Nb,-s---mg--i
вꙑшьн҄ѣего,вꙑшьнь,2096586,58997,175757,A-,-s---mgpwi
зaклинaѭ,заклинати,2096587,59241,175759,V-,1spia----i
тѧ,тꙑ,2096588,58769,175759,Pp,2s---ma--i
б҃мь,богъ,2096589,60009,175759,Nb,-s---mi--i
не,не,2096590,58767,175760,Df,---------n
мѫчи,мѫчити,2096591,59242,175760,V-,2spma----i
мене,азъ,2096592,58807,175760,Pp,1s---mg--i
г҃лaaше,глаголати,2096593,58791,175761,V-,3siia----i
бо,бо,2096594,58825,175761,Df,---------n
емоу,и,2096595,58765,175761,Pp,3s---md--i
ꙇзиди,изити,2096596,58784,221039,V-,2spma----i
д҃ше,доухъ,2096597,58909,221039,Nb,-s---mv--i
нечистъꙇ,нечистъ,2096598,59199,221039,A-,-s---mvpwi
отъ,отъ,2096599,58785,221039,R-,---------n
ч҃кa,чловѣкъ,2096600,59198,221039,Nb,-s---mg--i
ꙇ,и,2096601,58771,175762,C-,---------n
въпрaшaaше,въпрашати,2096602,59244,175762,V-,3siia----i
и,и,2096603,58765,175762,Pp,3s---ma--i
кaко,како,2096604,59133,175763,Du,---------n
ти,тꙑ,2096605,58769,175763,Pp,2s---qd--i
естъ,бꙑти,2096606,58773,175763,V-,3spia----i
ꙇмѧ,имѧ,2096607,58990,175763,Nb,-s---nn--i
ꙇ,и,2096608,58771,175764,C-,---------n
г҃лa,глаголати,2096609,58791,175764,V-,3saia----i
емоу,и,2096610,58765,175764,Pp,3s---md--i
леꙉеонъ,легеонъ,2096611,59438,175765,Nb,-s---mn--i
мьнѣ,азъ,2096612,58807,175765,Pp,1s---md--i
ꙇмѧ,имѧ,2096613,58990,175765,Nb,-s---nn--i
естъ,бꙑти,2096614,58773,175765,V-,3spia----i
ѣко,ꙗко,2096615,58792,175765,G-,---------n
мнози,мъногъ,2096616,58961,175765,A-,-p---mnpsi
есмъ,бꙑти,2096617,58773,175765,V-,1ppia----i
ꙇ,и,2096618,58771,175767,C-,---------n
мол҄ѣaше,молити,2096619,59248,175767,V-,3siia----i
і,и,2096620,58765,175767,Pp,3s---ma--i
много,мъного,2096621,59249,175767,Df,-------p-i
дa,да,2096622,58766,175767,G-,---------n
не,не,2096623,58767,175767,Df,---------n
посъл҄етъ,посълати,2096624,58932,175767,V-,3spia----i
ꙇхъ,и,2096625,58765,175767,Pp,3p---mg--i
кромѣ,кромѣ,2096626,59247,175767,R-,---------n
стрaнꙑ,страна,2096627,59047,175767,Nb,-s---fg--i
бѣ,бꙑти,2096628,58773,175769,V-,3siia----i
же,же,2096629,58808,175769,Df,---------n
тоу,тоу,2096630,58946,175769,Df,---------n
стaдо,стадо,2096631,59252,175769,Nb,-s---nn--i
свино,свинъ,2096632,59250,175769,A-,-s---nnpsi
пaсомо,пасти,2096633,70085,175769,V-,-spppnn-si
велье,велии,2096634,59229,175769,A-,-s---nnpsi
при,при,2096635,58940,175769,R-,---------n
горѣ,гора,2096636,58899,175769,Nb,-s---fl--i
ꙇ,и,2096637,58771,175771,C-,---------n
молишѧ,молити,2096638,59248,175771,V-,3paia----i
і,и,2096639,58765,175771,Pp,3s---ma--i
вси,вьсь,2096640,58821,175771,Px,-p---mn--i
бѣси,бѣсъ,2096641,59256,175771,Nb,-p---mn--i
г҃л҄ѭште,глаголати,2096642,58791,175771,V-,-pppamn-si
посъл҄и,посълати,2096643,58932,175772,V-,2spma----i
нꙑ,мꙑ,2096644,59257,175772,Pp,1p---ma--i
вь,въ,2096645,58774,175772,R-,---------n
свиньѩ,свиниꙗ,2096646,60268,175772,Nb,-p---fa--i
дa,да,2096647,58766,175772,G-,---------n
вь,въ,2096648,58774,175772,R-,---------n
н҄ѧ,и,2096649,58765,175772,Pp,3p---fa--i
вьнидемъ,вънити,2096650,59000,175772,V-,1ppia----i
ꙇ,и,2096651,58771,175774,C-,---------n
aбье,абиѥ,2096652,58962,175774,Df,---------n
повелѣ,повелѣти,2096653,64815,175774,V-,3saia----i
ꙇмъ,и,2096654,58765,175774,Pp,3p---md--i
и҃с,исоусъ,2096655,58917,175774,Ne,-s---mn--i
ꙇ,и,2096656,58771,175775,C-,---------n
ишьдъше,изити,2096657,58784,175775,V-,-pupamn-si
доуси,доухъ,2096658,58909,175775,Nb,-p---mn--i
нечистиі,нечистъ,2096659,59199,175775,A-,-p---mnpwi
вънидошѧ,вънити,2096660,59000,175775,V-,3paia----i
въ,въ,2096661,58774,175775,R-,---------n
свиниѩ,свиниꙗ,2096662,60268,175775,Nb,-p---fa--i
ꙇ,и,2096663,58771,175775,C-,---------n
оустръми,оустрьмити,2096664,60261,175775,V-,3saia----i
сѧ,себе,2096665,58829,175775,Pk,3s---qa--i
стaдо,стадо,2096666,59252,175775,Nb,-s---nn--i
по,по,2096667,58960,175775,R-,---------n
брѣгоу,брѣгъ,2096668,59426,175775,Nb,-s---md--i
въ,въ,2096669,58774,175775,R-,---------n
мор҄е,морѥ,2096670,59046,175775,Nb,-s---na--i
бѣ,бꙑти,2096671,58773,221043,V-,3siia----i
же,же,2096672,58808,221043,Df,---------n
ꙇхъ,и,2096673,58765,221043,Pp,3p---fg--i
ѣко,ꙗко,2096674,59474,221043,Df,---------n
дьвѣ,дъва,2096675,59285,221043,Ma,-d---rn--i
тꙑсѧшти,тꙑсѧщи,2096676,64577,221043,Ma,-d---fn--i
ꙇ,и,2096677,58771,221043,C-,---------n
оутaпaaхѫ,оутапати,2096678,60266,221043,V-,3piia----i
въ,въ,2096679,58774,221043,R-,---------n
мор҄и,морѥ,2096680,59046,221043,Nb,-s---nl--i
ꙇ,и,2096681,58771,175780,C-,---------n
пaсѫштеи,пасти,2096682,70085,175780,V-,-pppamn-wi
свиниѩ,свиниꙗ,2096683,60268,175780,Nb,-p---fa--i
бѣжaшѧ,бѣжати,2096684,59428,175780,V-,3paia----i
ꙇ,и,2096685,58771,175780,C-,---------n
възвѣстишѧ,възвѣстити,2096686,64057,175780,V-,3paia----i
въ,въ,2096687,58774,175780,R-,---------n
грaдѣ,градъ,2096688,59272,175780,Nb,-s---ml--i
ꙇ,и,2096689,58771,175780,C-,---------n
нa,на,2096690,58783,175780,R-,---------n
селѣхъ,село,2096691,59427,175780,Nb,-p---nl--i
ꙇ,и,2096692,58771,175783,C-,---------n
придѫ,прити,2096693,58916,175783,V-,3paia----i
видѣтъ,видѣти,2096694,58918,175783,V-,---u--a--i
бꙑвъшaaго,бꙑти,2096695,58773,175783,V-,-supang-wi
ꙇ,и,2096696,58771,175784,C-,---------n
придѫшѧ,прити,2096697,58916,175784,V-,3paia----i
къ,къ,2096698,58898,175784,R-,---------n
і҃сви,исоусъ,2096699,58917,175784,Ne,-s---md--i
ꙇ,и,2096700,58771,175784,C-,---------n
видѣшѧ,видѣти,2096701,58918,175784,V-,3paia----i
бѣсъновaвъшaaго,бѣсьновати,2096702,59434,175784,V-,-supamg-wi
сѧ,себе,2096703,58829,175784,Pk,3s---qa--i
сѣдѧштa,сѣдѣти,2096704,59435,175784,V-,-sppamg-si
обльченa,облѣщи,2096705,58877,175784,V-,-suppmg-si
ꙇ,и,2096706,58771,175784,C-,---------n
съмꙑслѧштa,съмꙑслити,2096707,68260,175784,V-,-sppamg-si
ꙇмѣвъшaaго,имѣти,2096708,59090,175784,V-,-supamg-wi
леꙉеонъ,легеонъ,2096709,59438,175784,Nb,-s---ma--i
ꙇ,и,2096710,58771,175784,C-,---------n
оубоѣшѧ,оубоꙗти,2096711,59760,175784,V-,3paia----i
сѧ,себе,2096712,58829,175784,Pk,3s---qa--i
ꙇ,и,2096713,58771,175784,C-,---------n
повѣдѣшѧ,повѣдѣти,2096714,60271,175784,V-,3paia----i
ꙇмъ,и,2096715,58765,175784,Pp,3p---md--i
видѣвъшеи,видѣти,2096716,58918,175784,V-,-pupamn-wi
кaко,како,2096717,59133,175784,Du,---------n
бꙑс,бꙑти,2096718,58773,175784,V-,3saia----i
бѣсъноумоу,бѣсьнъ,2096719,60231,175784,A-,-s---mdpwi
ꙇ,и,2096720,58771,175784,C-,---------n
о,о,2096721,58881,175784,R-,---------n
свиниѣхъ,свиниꙗ,2096722,60268,175784,Nb,-p---fl--i
ꙇ,и,2096723,58771,175793,C-,---------n
нaчѧшѧ,начѧти,2096724,59102,175793,V-,3paia----i
молити,молити,2096725,59248,175793,V-,--pna----i
і,и,2096726,58765,175793,Pp,3s---ma--i
отити,отити,2096727,59492,175793,V-,--pna----i
отъ,отъ,2096728,58785,175793,R-,---------n
прѣдѣлъ,прѣдѣлъ,2096729,59564,175793,Nb,-p---mg--i
ꙇхъ,и,2096730,58765,175793,Pp,3p---mg--i
Ꙇ,и,2096731,58771,175795,C-,---------n
въходѧштоу,въходити,2096732,59290,175795,V-,-sppamd-si
емоу,и,2096733,58765,175795,Pp,3s---md--i
въ,въ,2096734,58774,175795,R-,---------n
лaдиіцѫ,ладиица,2096735,59566,175795,Nb,-s---fa--i
мол҄ѣaше,молити,2096736,59248,175795,V-,3siia----i
і,и,2096737,58765,175795,Pp,3s---ma--i
бѣсъновaвъꙇ,бѣсьновати,2096738,59434,175795,V-,-supamn-wi
сѧ,себе,2096739,58829,175795,Pk,3s---qa--i
дa,да,2096740,58766,175795,G-,---------n
би,бꙑти,2096741,58773,175795,V-,3spsa----i
съ,съ,2096742,58764,175795,R-,---------n
н҄имь,и,2096743,58765,175795,Pp,3s---mi--i
бꙑлъ,бꙑти,2096744,58773,175795,V-,-sspamn-si
ꙇ҃с,исоусъ,2096745,58917,175798,Ne,-s---mn--i
же,же,2096746,58808,175798,Df,---------n
не,не,2096747,58767,175798,Df,---------n
дaстъ,дати,2096748,58843,175798,V-,3saia----i
емоу,и,2096749,58765,175798,Pp,3s---md--i
нъ,нъ,2096750,59326,175798,C-,---------n
г҃лa,глаголати,2096751,58791,175798,V-,3saia----i
емоу,и,2096752,58765,175798,Pp,3s---md--i
ꙇди,ити,2096753,58936,175800,V-,2spma----i
въ,въ,2096754,58774,175800,R-,---------n
домъ,домъ,2096755,59745,175800,Nb,-s---ma--i
твои,твои,2096756,58814,175800,Ps,2s---ma--i
къ,къ,2096757,58898,175800,R-,---------n
твоꙇмъ,твои,2096758,58814,175800,Ps,2p---qd--i
ꙇ,и,2096759,58771,175801,C-,---------n
възвѣсти,възвѣстити,2096760,64057,175801,V-,2spma----i
ꙇмъ,и,2096761,58765,175801,Pp,3p---md--i
елико,ѥлико,2096762,60107,175801,Pr,---------n
ти,тꙑ,2096763,58769,175801,Pp,2s---md--i
г҃ь,господь,2096764,58858,175801,Nb,-s---mn--i
сътвори,сътворити,2096765,58795,175801,V-,3saia----i
ꙇ,и,2096766,58771,175801,C-,---------n
помиловa,помиловати,2096767,59746,175801,V-,3saia----i
тѧ,тꙑ,2096768,58769,175801,Pp,2s---ma--i
ꙇ,и,2096769,58771,175804,C-,---------n
иде,ити,2096770,58936,175804,V-,3saia----i
ꙇ,и,2096771,58771,175804,C-,---------n
нaчѧтъ,начѧти,2096772,59102,175804,V-,3saia----i
проповѣдовaти,проповѣдовати,2096773,138675,175804,V-,--pna----i
въ,въ,2096774,58774,175804,R-,---------n
декaполи,декаполь,2096775,59748,175804,Ne,-s---fl--i
елико,ѥлико,2096776,60107,175804,Pr,---------n
сътвори,сътворити,2096777,58795,175804,V-,3saia----i
емоу,и,2096778,58765,175804,Pp,3s---md--i
и҃с,исоусъ,2096779,58917,175804,Ne,-s---mn--i
ꙇ,и,2096780,58771,175804,C-,---------n
вси,вьсь,2096781,58821,175804,Px,-p---mn--i
дивл҄ѣaхѫ,дивити,2096782,59138,175804,V-,3piia----i
сѧ,себе,2096783,58829,175804,Pk,3s---qa--i
Ꙇ,и,2096784,58771,175809,C-,---------n
прѣѣвъшоумоу,прѣꙗхати,2096785,64142,175809,V-,-supamd-wi
въ,въ,2096786,58774,175809,R-,---------n
корaби,корабль,2096787,59207,175809,Nb,-s---ml--i
пaкꙑ,пакꙑ,2096788,58860,175809,Df,---------n
нa,на,2096789,58783,175809,R-,---------n
онъ,онъ,2096790,58949,175809,Pd,-s---ma--i
полъ,полъ,2096791,59045,175809,Nb,-s---ma--i
събърa,събьрати,2096792,60182,175809,V-,3saia----i
сѧ,себе,2096793,58829,175809,Pk,3s---qa--i
нaродъ,народъ,2096794,59137,175809,Nb,-s---mn--i
многъ,мъногъ,2096795,58961,175809,A-,-s---mnpsi
о,о,2096796,58881,175809,R-,---------n
н҄емь,и,2096797,58765,175809,Pp,3s---ml--i
ꙇ,и,2096798,58771,175809,C-,---------n
бѣ,бꙑти,2096799,58773,175809,V-,3siia----i
при,при,2096800,58940,175809,R-,---------n
мори,морѥ,2096801,59046,175809,Nb,-s---nl--i
Ꙇ,и,2096802,58771,175811,C-,---------n
се,се,2096803,59292,175811,I-,---------n
приде,прити,2096804,58916,175811,V-,3saia----i
единъ,ѥдинъ,2096805,58827,175811,Ma,-s---mn--i
отъ,отъ,2096806,58785,175811,R-,---------n
aрⸯхисунaгогa,архисѵнагогъ,2096807,64153,175811,Nb,-s---mg--i
ꙇменемь,имѧ,2096808,58990,175811,Nb,-s---ni--i
ꙇaіръ,иаиръ,2096809,60286,175811,Ne,-s---mn--i
ꙇ,и,2096810,58771,175811,C-,---------n
видѣвъ,видѣти,2096811,58918,175811,V-,-supamn-si
ꙇ,и,2096812,58765,175811,Pp,3s---ma--i
пaде,пасти,2096813,59251,175811,V-,3saia----i
нa,на,2096814,58783,175811,R-,---------n
ногоу,нога,2096815,60289,175811,Nb,-d---fl--i
его,и,2096816,58765,175811,Pp,3s---mg--i
ꙇ,и,2096817,58771,175811,C-,---------n
мол҄ѣaше,молити,2096818,59248,175811,V-,3siia----i
и,и,2096819,58765,175811,Pp,3s---ma--i
много,мъного,2096820,59249,175811,Df,-------p-i
г҃лѧ,глаголати,2096821,58791,175811,V-,-sppamn-si
ѣко,ꙗко,2096822,58792,175811,G-,---------n
дъшти,дъщи,2096823,60290,221055,Nb,-s---fn--i
моѣ,мои,2096824,58929,221055,Ps,1s---fn--i
нa,на,2096825,58783,221055,R-,---------n
коньчинѣ,коньчина,2096826,60291,221055,Nb,-s---fl--i
естъ,бꙑти,2096827,58773,221055,V-,3spia----i
дa,да,2096828,60071,175816,Df,---------n
пришьдъ,прити,2096829,58916,175816,V-,-supamn-si
възложиши,възложити,2096830,58951,175816,V-,2spia----i
нa,на,2096831,58783,175816,R-,---------n
н҄ѭ,и,2096832,58765,175816,Pp,3s---fa--i
рѫцѣ,рѫка,2096833,58831,175816,Nb,-d---fa--i
дa,да,2096834,58766,175816,G-,---------n
с҃пенa,съпасти,2096835,150789,175816,V-,-suppfn-si
бѫдетъ,бꙑти,2096836,58773,175816,V-,3sfia----i
ꙇ,и,2096837,58771,175816,C-,---------n
оживетъ,ожити,2096838,68821,175816,V-,3spia----i
ꙇ,и,2096839,58771,175818,C-,---------n
иде,ити,2096840,58936,175818,V-,3saia----i
съ,съ,2096841,58764,175818,R-,---------n
н҄имь,и,2096842,58765,175818,Pp,3s---mi--i
ꙇ,и,2096843,58771,175819,C-,---------n
по,по,2096844,58960,175819,R-,---------n
н҄емь,и,2096845,58765,175819,Pp,3s---ml--i
ꙇдѣaше,ити,2096846,58936,175819,V-,3siia----i
нaродъ,народъ,2096847,59137,175819,Nb,-s---mn--i
многъ,мъногъ,2096848,58961,175819,A-,-s---mnpsi
ꙇ,и,2096849,58771,175819,C-,---------n
оугнѣтaaхѫ,оугнѣтати,2096850,60300,175819,V-,3piia----i
и,и,2096851,58765,175819,Pp,3s---ma--i
Ꙇ,и,2096852,58771,175821,C-,---------n
се,се,2096853,59292,175821,I-,---------n
женa,жена,2096854,58801,175821,Nb,-s---fn--i
етерa,етеръ,2096855,66157,175821,Px,-s---fn--i
сѫшти,бꙑти,2096856,58773,175821,V-,-sppafn-si
въ,въ,2096857,58774,175821,R-,---------n
точениі,точениѥ,2096858,60328,175821,Nb,-s---nl--i
