form,lemma,id,lemma_id,sentence_id,pos,morphology
Пріꙇмі,приѩти,2341573,59498,219572,V-,2spma----i
г҃і,господь,2341574,58858,219572,Nb,-s---mv--i
просімъ,просити,2341575,59329,219572,V-,1ppia----i
тѧ,тꙑ,2341576,58769,219572,Pp,2s---ma--i
приносъ,приносъ,2341577,135178,219572,Nb,-s---ma--i
сь,сь,2341578,59234,219572,Pd,-s---ma--i
прінесенъі,принести,2341579,60002,219572,V-,-suppma-wi
тебѣ,тꙑ,2341580,58769,219572,Pp,2s---md--i
избaвлениѣ,избавлѥниѥ,2341581,65687,219572,Nb,-s---ng--i
рaді,ради,2341582,59331,219572,R-,---------n
чловѣчьскa,чловѣчьскъ,2341583,60204,219572,A-,-s---ngpsi
ꙇ,и,2341584,58771,219575,C-,---------n
съдрaвіе,съдравиѥ,2341585,85871,219575,Nb,-s---na--i
нaмъ,мꙑ,2341586,59257,219575,Pp,1p---pd--i
дaзь,дати,2341587,58843,219575,V-,2spma----i
ꙇ,и,2341588,58771,219576,C-,---------n
дѹшѧ,доуша,2341589,60303,219576,Nb,-p---fa--i
нaшѧ,нашь,2341590,58994,219576,Ps,1p---fa--i
ꙇ,и,2341591,58771,219576,C-,---------n
тѣлесa,тѣло,2341592,58822,219576,Nb,-p---na--i
очисті,очистити,2341593,67828,219576,V-,2spma----i
a,а,2341594,58820,219577,C-,---------n
молітвѫ,молитва,2341595,59126,219577,Nb,-s---fa--i
нaшѫ,нашь,2341596,58994,219577,Ps,1s---fa--i
приꙇмі:,приѩти,2341597,59498,219577,V-,2spma----i
г҃мь,господь,2341598,58858,219577,Nb,-s---mi--i
ПРѢФ,прѣфациꙗ,2341599,150470,219579,Nb,-s---fn--i
ДО,достоинъ,2341600,58891,219721,A-,---------n
вѣчьнъі,вѣчьнъ,2341601,65624,219722,A-,-s---mnpwi
б҃же,богъ,2341602,60009,219722,Nb,-s---mv--i
Тъи,тꙑ,2341603,58769,219722,Pp,2s---mn--i
есі,бꙑти,2341604,58773,219722,V-,2spia----i
животъ,животъ,2341605,65425,219722,Nb,-s---mn--i
нaшь,нашь,2341606,58994,219722,Ps,1s---mn--i
г҃і,господь,2341607,58858,219722,Nb,-s---mv--i
отъ,отъ,2341608,58785,219723,R-,---------n
небъитіѣ,небꙑтиѥ,2341609,138441,219723,Nb,-s---ng--i
бо,бо,2341610,58825,219723,Df,---------n
въ,въ,2341611,58774,219723,R-,---------n
бъит[ие,бꙑтиѥ,2341612,130553,219723,Nb,-s---na--i
сътворілъ,сътворити,2341613,58795,219723,V-,-sspamn-si
нъи,мꙑ,2341614,59257,219723,Pp,1p---pa--i
есі,бꙑти,2341615,58773,219723,V-,2spia----i
ꙇ,и,2341616,58771,219581,C-,---------n
от[ъ]пaдъшѧ,отъпасти,2341617,73288,219581,V-,-pupama-si
въскрѣсі,въскрѣсити,2341618,60021,219581,V-,2saia----i
пaкъи,пакꙑ,2341619,58860,219581,Df,---------n
дa,да,2341620,71813,219582,C-,---------n
нaмъ,мꙑ,2341621,59257,219582,Pp,1p---pd--i
не,не,2341622,58767,219582,Df,---------n
достоітъ,достоꙗти,2341623,59997,219582,V-,3spia----i
тебѣ,тꙑ,2341624,58769,219582,Pp,2s---md--i
съгрѣшaті,съгрѣшати,2341625,69267,219582,V-,--pna----i
твоѣ,твои,2341626,58814,219583,Ps,2p---nn--i
же,же,2341627,58808,219583,Df,---------n
сѫ- тъ,бꙑти,2341628,58773,219583,V-,3ppia----i
вьсѣ,вьсь,2341630,58821,219583,Px,-p---nn--i
небесьскaѣ,небесьскъ,2341631,59337,219583,A-,-p---nnpwi
ꙇ,и,2341632,58771,219583,C-,---------n
земльскaѣ,земьскъ,2341633,67388,219583,A-,-p---nnpwi
г҃і,господь,2341634,58858,219583,Nb,-s---mv--i
дa,да,2341635,60071,219585,Df,---------n
тъи,тꙑ,2341636,58769,219585,Pp,2s---mn--i
сaмъ,самъ,2341637,64012,219585,Pd,-s---mn--i
отъ,отъ,2341638,58785,219585,R-,---------n
грѣхъ,грѣхъ,2341639,58872,219585,Nb,-p---mg--i
нaшіхъ,нашь,2341640,58994,219585,Ps,1p---mg--i
и[збaви,избавити,2341641,66370,219585,V-,2spma----i
нъи,мꙑ,2341642,59257,219585,Pp,1p---pa--i
х҃мь,христ(ос)ъ,2341643,64943,219585,Ne,-s---mi--i
г҃мь,господь,2341644,58858,219585,Nb,-s---mi--i
ПО,по,2341645,58960,219587,R-,---------n
ВЪСѪДѢ,въсѫдъ,2341646,149684,219587,Nb,-s---ml--i
Дaзь,дати,2341647,58843,219588,V-,2spma----i
нaмъ,мꙑ,2341648,59257,219588,Pp,1p---pd--i
вьсемогъі,вьсемогꙑ,2341649,136013,219588,A-,-s---mnpwi
б҃же,богъ,2341650,60009,219588,Nb,-s---mv--i
дa,да,2341651,60071,219724,Df,---------n
ѣкоже,ꙗкоже,2341652,59040,219724,Dq,---------n
нъи,мꙑ,2341653,59257,219724,Pp,1p---pa--i
есі,бꙑти,2341654,58773,219724,V-,2spia----i
небесьскъиѧ,небесьскъ,2341655,59337,219724,A-,-s---fgpwi
піцѧ,пища,2341656,66473,219724,Nb,-s---fg--i
нaсъитілъ,насꙑтити,2341657,64417,219724,V-,-sspamn-si
тaкозе,такожде,2341658,60062,219724,Df,---------n
же,же,2341659,58808,219724,Df,---------n
ꙇ,и,2341660,58901,219724,Df,---------n
животъ,животъ,2341661,65425,219724,Nb,-s---ma--i
нaшь,нашь,2341662,58994,219724,Ps,1s---ma--i
сілоѭ,сила,2341663,60105,219724,Nb,-s---fi--i
твоеѭ,твои,2341664,58814,219724,Ps,2s---fi--i
ѹтврьді,оутврьдити,2341665,65207,219724,V-,2spma----i
г҃мь,господь,2341666,58858,219724,Nb,-s---mi--i
МЬШҌ,мьша,2341667,150487,219593,Nb,-s---fn--i
Г,четꙑрe,2341668,64273,219593,Ma,---------n
О,о,2341669,58881,219593,R-,---------n
ТОМЗЕ,тъжде,2341670,66110,219593,Pd,-s---nl--i
Ц]ѣсaрьствѣ,цѣсарьство,2341671,64245,219594,Nb,-s---nl--i
нaшемь,нашь,2341672,58994,219594,Ps,1s---nl--i
г҃і,господь,2341673,58858,219594,Nb,-s---mv--i
мілостьѭ,милость,2341674,67655,219594,Nb,-s---fi--i
твоеѭ,твои,2341675,58814,219594,Ps,2s---fi--i
прізьрі,призьрѣти,2341676,67620,219594,V-,2spma----i
ꙇ,и,2341677,58771,219595,C-,---------n
не,не,2341678,58767,219595,Df,---------n
отъдaзь,отъдати,2341679,67450,219595,V-,2spma----i
нaшего,нашь,2341680,58994,219595,Ps,1s---ng--i
тѹзꙇмъ,щоуждь,2341681,67390,219595,A-,-p---mdpwi
ꙇ,и,2341682,58771,219596,C-,---------n
не,не,2341683,58767,219596,Df,---------n
обрaті,обратити,2341684,66034,219596,V-,2spma----i
нaсъ,мꙑ,2341685,59257,219596,Pp,1p---pg--i
въ,въ,2341686,58774,219596,R-,---------n
плѣнъ,плѣнъ,2341687,83628,219596,Nb,-s---ma--i
нaродомъ,народъ,2341688,59137,219596,Nb,-p---md--i
погaньскъимъ,поганьскъ,2341689,85933,219596,A-,-p---mdpwi
х҃a,христ(ос)ъ,2341690,64943,219596,Ne,-s---mg--i
рaді,ради,2341691,59331,219596,R-,---------n
г҃і,господь,2341692,58858,219596,Nb,-s---mg--i
нaшего,нашь,2341693,58994,219596,Ps,1s---mg--i
іже,иже,2341694,58800,219596,Pr,-s---mn--i
цѣсaрітъ,цѣсарити,2341695,150491,219596,V-,3spia----i
съ,съ,2341696,58764,219596,R-,---------n
отьцемь,отьць,2341697,58993,219596,Nb,-s---mi--i
ꙇ,и,2341698,58771,219596,C-,---------n
съ,съ,2341699,58764,219596,R-,---------n
свѧтъимь,свѧтъ,2341700,58910,219596,A-,-s---mipwi
НАДЪ,надъ,2341701,67778,219599,R-,---------n
ОПЛАТЪМЬ,оплатъ,2341702,150466,219599,Nb,-s---mi--i
Т]воѣ,твои,2341703,58814,219600,Ps,2s---fn--i
циркънaѣ,циркънъ,2341704,150492,219600,A-,-s---fnpwi
тврьдь,тврьдь,2341705,138548,219600,Nb,-s---fn--i
зaшчіті,защитити,2341706,150485,219600,V-,3spma----i
нъи,мꙑ,2341707,59257,219600,Pp,1p---pa--i
г҃і,господь,2341708,58858,219600,Nb,-s---mv--i
ѭже,иже,2341709,58800,219600,Pr,-s---fa--i
есі,бꙑти,2341710,58773,219600,V-,2spia----i
обрaзъмь,образъ,2341711,60006,219600,Nb,-s---mi--i
своімь,свои,2341712,58780,219600,Pt,3s---mi--i
ѹподобілъ,оуподобити,2341713,66810,219600,V-,-sspamn-si
ѭже,иже,2341714,58800,219600,Pr,-s---fa--i
нъи,мꙑ,2341715,59257,219600,Pp,1p---pn--i
чьстімъ,чьстити,2341716,82827,219600,V-,1ppia----i
нa,на,2341717,58783,219600,R-,---------n
бaльство,бальство,2341718,150493,219600,Nb,-s---na--i
нaше,нашь,2341719,58994,219600,Ps,1s---na--i
тог]о,тъ,2341720,58908,219603,Pd,-s---ng--i
рaді,ради,2341721,59331,219603,R-,---------n
есі,бꙑти,2341722,58773,219603,V-,2spia----i
нaмъ,мꙑ,2341723,59257,219603,Pp,1p---pd--i
вѣчьн]ое,вѣчьнъ,2341724,65624,219603,A-,-s---napwi
обѣцѣние,обѣщаниѥ,2341725,85928,219603,Nb,-s---na--i
принеслъ,принести,2341726,60002,219603,V-,-sspamn-si
г҃]мь,господь,2341727,58858,219603,Nb,-s---mi--i
нaшімь:,нашь,2341728,58994,219603,Ps,1s---mi--i
ПРҌФ[АЦИҌ,прѣфациꙗ,2341729,150470,219605,Nb,-s---fn--i
Д,достоинъ,2341730,58891,219725,A-,---------n
Дa,да,2341731,71813,219726,C-,---------n
ѣкъиже,ꙗкъже,2341732,68105,219726,Pr,-p---fn--i
сѫтъ,бꙑти,2341733,58773,219726,V-,3ppia----i
твоѧ,твои,2341734,58814,219726,Ps,2p---fn--i
сі,себе,2341735,58829,219726,Pk,3s---md--i
слѹжьбъи,слоужьба,2341736,67618,219726,Nb,-p---fn--i
въжлюбленъиѧ,възлюбити,2341737,58930,219726,V-,-puppfn-wi
тaкъиже,такъжде,2341738,138000,219726,Pd,-p---fa--i
мъисльмі,мꙑсль,2341739,60301,219726,Nb,-p---fi--i
своімі,свои,2341740,58780,219726,Pt,3p---fi--i
нъи,мꙑ,2341741,59257,219726,Pp,1p---pn--i
творімъ,творити,2341742,58852,219726,V-,1ppia----i
a,а,2341743,58820,219608,C-,---------n
тъи,тꙑ,2341744,58769,219608,Pp,2s---mn--i
сaмъ,самъ,2341745,64012,219608,Pd,-s---mn--i
г҃і,господь,2341746,58858,219608,Nb,-s---mv--i
присно,присно,2341747,65737,219608,Df,-------p-i
нъи,мꙑ,2341748,59257,219608,Pp,1p---pa--i
пріемлі,приимати,2341749,59330,219608,V-,2spma----i
дa,да,2341750,58766,219608,G-,---------n
възможемъ,възмощи,2341751,65196,219608,V-,1ppia----i
прaвьдьнaѣ,правьдьнъ,2341752,66286,219608,A-,-p---napwi
твоѣ,твои,2341753,58814,219608,Ps,2p---na--i
нaслѣдовaті,наслѣдовати,2341754,69613,219608,V-,--pna----i
ꙇ,и,2341755,58771,219608,C-,---------n
отъ,отъ,2341756,58785,219608,R-,---------n
непріѣзнінъ,неприꙗзнинъ,2341757,69224,219608,A-,-p---ngpsi
дѣлъ,дѣло,2341758,64813,219608,Nb,-p---ng--i
очіститі,очистити,2341759,67828,219608,V-,--pna----i
сѧ,себе,2341760,58829,219608,Pk,3s---qa--i
х҃мь,христ(ос)ъ,2341761,64943,219608,Ne,-s---mi--i
г҃мь,господь,2341762,58858,219608,Nb,-s---mi--i
нaшмь,нашь,2341763,58994,219608,Ps,1s---mi--i
імьже,иже,2341764,58800,219608,Pr,-s---mi--i
велічьство:,величьство,2341765,117900,219608,Nb,-s---nn--i
ПО,по,2341766,58960,219613,R-,---------n
ВЪСѪДҌ,въсѫдъ,2341767,149684,219613,Nb,-s---ml--i
Твоѣ,твои,2341768,58814,219614,Ps,2p---nn--i
свѧтaѣ,свѧтъ,2341769,58910,219614,A-,-p---nnpwi
вьсемогъі,вьсемогꙑ,2341770,136013,219614,A-,-s---mnpwi
б҃же,богъ,2341771,60009,219614,Nb,-s---mv--i
ѣже,иже,2341772,58800,219614,Pr,-p---na--i
се,се,2341773,59292,219614,I-,---------n
нъи,мꙑ,2341774,59257,219614,Pp,1p---pn--i
пріемлемъ,приимати,2341775,59330,219614,V-,1ppia----i
нa,на,2341776,58783,219614,R-,---------n
рaздрѣшение,раздрѣшениѥ,2341777,130298,219614,Nb,-s---na--i
ꙇ,и,2341778,58771,219614,C-,---------n
нa,на,2341779,58783,219614,R-,---------n
очишчение,очищениѥ,2341780,64256,219614,Nb,-s---na--i
нaмъ,мꙑ,2341781,59257,219614,Pp,1p---pd--i
бѫдѫ,бꙑти,2341782,58773,219614,V-,3ppma----i
a,а,2341783,58820,219618,C-,---------n
тъи,тꙑ,2341784,58769,219618,Pp,2s---mn--i
сaмъ,самъ,2341785,64012,219618,Pd,-s---mn--i
помоцьѭ,помощь,2341786,79522,219618,Nb,-s---fi--i
твоеѭ,твои,2341787,58814,219618,Ps,2s---fi--i
вѣчьноѭ,вѣчьнъ,2341788,65624,219618,A-,-s---fipwi
зaшчіті,защитити,2341789,150485,219618,V-,2spma----i
нъи,мꙑ,2341790,59257,219618,Pp,1p---pa--i
г҃мь,господь,2341791,58858,219618,Nb,-s---mi--i
МЬШҌ,мьша,2341792,150487,219619,Nb,-s---fn--i
Д҃,пѧть,2341793,64729,219619,Ma,---------n
О,о,2341794,58881,219619,R-,---------n
ТОМЬЗЕ:,тъжде,2341795,66110,219619,Pd,-s---nl--i
Просімъ,просити,2341796,59329,219620,V-,1ppia----i
тѧ,тꙑ,2341797,58769,219620,Pp,2s---ma--i
г҃і,господь,2341798,58858,219620,Nb,-s---mv--i
въздвігні,въздвигнѫти,2341799,65283,219727,V-,2spma----i
срьдьцa,срьдьце,2341800,58805,219727,Nb,-p---na--i
нaшѣ,нашь,2341801,58994,219727,Ps,1p---na--i
къ,къ,2341802,58898,219727,R-,---------n
тебѣ,тꙑ,2341803,58769,219727,Pp,2s---md--i
отъ,отъ,2341804,58785,219727,R-,---------n
земльскъихъ,земьскъ,2341805,67388,219727,A-,-p---fgpwi
похот[ии,похоть,2341806,58802,219727,Nb,-p---fg--i
дa,да,2341807,58766,219727,G-,---------n
възможемъ,възмощи,2341808,65196,219727,V-,1ppia----i
хотѣті,хотѣти,2341809,64035,219727,V-,--pna----i
не]бесьскъимъ,небесьскъ,2341810,59337,219727,A-,-p---ndpwi
твоімъ,твои,2341811,58814,219727,Ps,2p---nd--i
НАДЪ,надъ,2341812,67778,219621,R-,---------n
ОПЛАТ]ЪМЬ,оплатъ,2341813,150466,219621,Nb,-s---mi--i
къиже,кꙑиже,2341814,150497,219622,Pr,-p---ma--i
дaръи,даръ,2341815,66841,219622,Nb,-p---mn--i
ꙇмaмъ,имѣти,2341816,59090,219622,V-,1ppia----i
прѣдъ,прѣдъ,2341817,58985,219622,R-,---------n
тобоѭ,тꙑ,2341818,58769,219622,Pp,2s---mi--i
сѫтъ,бꙑти,2341819,58773,219622,V-,3ppia----i
ꙇ,и,2341820,58771,219624,C-,---------n
просімъ,просити,2341821,59329,219624,V-,1ppia----i
тѧ,тꙑ,2341822,58769,219624,Pp,2s---ma--i
пріꙇмі,приѩти,2341823,59498,219728,V-,2spma----i
ѧ,и,2341824,58765,219728,Pp,3p---ma--i
дa,да,2341825,58766,219728,G-,---------n
і,и,2341826,58901,219728,Df,---------n
нъи,мꙑ,2341827,59257,219728,Pp,1p---pn--i
възможемъ,възмощи,2341828,65196,219728,V-,1ppia----i
въ,въ,2341829,58774,219728,R-,---------n
въжлюблениі,възлюблѥниѥ,2341830,134266,219728,Nb,-s---nl--i
твоемь,твои,2341831,58814,219728,Ps,2s---nl--i
г҃мь,господь,2341832,58858,219728,Nb,-s---mi--i
нaшімь,нашь,2341833,58994,219728,Ps,1s---mi--i
ПРҌФАЦИҌ,прѣфациꙗ,2341834,150470,219627,Nb,-s---fn--i
ДО,достоинъ,2341835,58891,219628,A-,---------n
вѣчьнъі,вѣчьнъ,2341836,65624,219729,A-,-s---mnpwi
б҃же,богъ,2341837,60009,219729,Nb,-s---mv--i
Зълобa,зълоба,2341838,66529,219729,Nb,-s---fn--i
нaшѣ,нашь,2341839,58994,219729,Ps,1s---fn--i
не,не,2341840,58767,219729,Df,---------n
върѣсні,върѣснити,2341841,150498,219729,V-,3spma----i
сѧ,себе,2341842,58829,219729,Pk,3s---qa--i
въ,въ,2341843,58774,219729,R-,---------n
нaсъ,мꙑ,2341844,59257,219729,Pp,1p---pl--i
нъ,нъ,2341845,59326,219729,C-,---------n
издрѣшение,издрѣшениѥ,2341846,150477,219729,Nb,-s---nn--i
вѣчьное,вѣчьнъ,2341847,65624,219729,A-,-s---nnpwi
прісно,присно,2341848,65737,219729,Df,-------p-i
нaмъ,мꙑ,2341849,59257,219729,Pp,1p---pd--i
бѫді,бꙑти,2341850,58773,219729,V-,3spma----i
г҃і,господь,2341851,58858,219729,Nb,-s---mg--i
нaшего,нашь,2341852,58994,219729,Ps,1s---mg--i
рaді,ради,2341853,59331,219729,R-,---------n
тъ,тъ,2341854,58908,219632,Pd,-s---mn--i
бо,бо,2341855,58825,219632,Df,---------n
нъи,мꙑ,2341856,59257,219632,Pp,1p---pa--i
сaмъ,самъ,2341857,64012,219632,Pd,-s---mn--i
отъ,отъ,2341858,58785,219632,R-,---------n
тьмьнъихъ,тьмьнъ,2341859,66384,219632,A-,-p---qgpwi
отъведе,отъвести,2341860,79114,219632,V-,3saia----i
ꙇ,и,2341861,58771,219632,C-,---------n
очісті,очистити,2341862,67828,219632,V-,3saia----i
ꙇ,и,2341863,58771,219632,C-,---------n
зaклепе,закленѫти,2341864,67779,219632,V-,3saia----i
ꙇ,и,2341865,58771,219632,C-,---------n
достоіно,достоино,2341866,150499,219632,Df,-------p-i
избaві,избавити,2341867,66370,219632,V-,3saia----i
х҃мь,христ(ос)ъ,2341868,64943,219632,Ne,-s---mi--i
г҃мь,господь,2341869,58858,219632,Nb,-s---mi--i
нaшимь,нашь,2341870,58994,219632,Ps,1s---mi--i
ПО,по,2341871,58960,219637,R-,---------n
ВЪСѪДҌ,въсѫдъ,2341872,149684,219637,Nb,-s---ml--i
Въсѫдьнaѣ,въсѫдьнъ,2341873,150500,219638,A-,-s---fnpwi
молітвa,молитва,2341874,59126,219638,Nb,-s---fn--i
нaшѣ,нашь,2341875,58994,219638,Ps,1s---fn--i
ѹтврьді,оутврьдити,2341876,65207,219730,V-,2spma----i
нъи,мꙑ,2341877,59257,219730,Pp,1p---pa--i
г҃і,господь,2341878,58858,219730,Nb,-s---mv--i
вѣчьнъимі,вѣчьнъ,2341879,65624,219730,A-,-p---qipwi
твоімі,твои,2341880,58814,219730,Ps,2p---qi--i
ꙇ,и,2341881,58771,219639,C-,---------n
подaзь,подати,2341882,66669,219639,V-,2spma----i
нaмъ,мꙑ,2341883,59257,219639,Pp,1p---pd--i
съпaсение,съпасениѥ,2341884,67717,219639,Nb,-s---na--i
твое,твои,2341885,58814,219639,Ps,2s---na--i
г҃мь,господь,2341886,58858,219639,Nb,-s---mi--i
нaшімь:,нашь,2341887,58994,219639,Ps,1s---mi--i
МЬШҌ,мьша,2341888,150487,219641,Nb,-s---fn--i
Е҃,шесть,2341889,65096,219641,Ma,---------n
О,о,2341890,58881,219641,R-,---------n
ТОМЗЕ,тъжде,2341891,66110,219641,Pd,-s---nl--i
Т]ъи,тꙑ,2341892,58769,219642,Pp,2s---mn--i
г҃і,господь,2341893,58858,219642,Nb,-s---mv--i
отьмі,отѧти,2341894,64421,219642,V-,2spma----i
нъи,мꙑ,2341895,59257,219642,Pp,1p---pa--i
отъ,отъ,2341896,58785,219642,R-,---------n
лѫкaвьствa,лѫкавьство,2341897,64211,219642,Nb,-s---ng--i
нaшего,нашь,2341898,58994,219642,Ps,1s---ng--i
ꙇ,и,2341899,58771,219643,C-,---------n
твоеѭ,твои,2341900,58814,219643,Ps,2s---fi--i
мілостиѭ,милость,2341901,67655,219643,Nb,-s---fi--i
обрaти,обратити,2341902,66034,219643,V-,2spma----i
нъи,мꙑ,2341903,59257,219643,Pp,1p---pa--i
нa,на,2341904,58783,219643,R-,---------n
прaвьдѫ,правьда,2341905,66526,219643,Nb,-s---fa--i
твоѭ,твои,2341906,58814,219643,Ps,2s---fa--i
г҃мь,господь,2341907,58858,219643,Nb,-s---mi--i
нaшімь,нашь,2341908,58994,219643,Ps,1s---mi--i
НАДЪ,надъ,2341909,67778,219645,R-,---------n
ОПЛАТЪМЬ,оплатъ,2341910,150466,219645,Nb,-s---mi--i
Прінесенъі,принести,2341911,60002,219646,V-,-suppmn-wi
тебѣ,тꙑ,2341912,58769,219646,Pp,2s---md--i
г҃і,господь,2341913,58858,219646,Nb,-s---mv--i
сьі,съ,2341914,150501,219646,Pd,-s---mn--i
дaръ,даръ,2341915,66841,219646,Nb,-s---mn--i
ꙇже,иже,2341916,58800,219646,Pr,-s---ma--i
тъи,тꙑ,2341917,58769,219646,Pp,2s---mn--i
есі,бꙑти,2341918,58773,219646,V-,2spia----i
дaлъ,дати,2341919,58843,219646,V-,-sspamn-si
ꙇ,и,2341920,58771,219646,C-,---------n
сътворꙇлъ,сътворити,2341921,58795,219646,V-,-sspamn-si
цꙇръкъве,црькꙑ,2341922,58999,219646,Nb,-s---fg--i
рaді,ради,2341923,59331,219646,R-,---------n
твоеѧ,твои,2341924,58814,219646,Ps,2s---fg--i
ꙇ,и,2341925,58771,219646,C-,---------n
жівотa,животъ,2341926,65425,219646,Nb,-s---mg--i
ꙇ,и,2341927,58771,219646,C-,---------n
прѣстaвлениѣ,прѣставлѥниѥ,2341928,137894,219646,Nb,-s---ng--i
нaшего,нашь,2341929,58994,219646,Ps,1s---og--i
рaді,ради,2341930,59331,219646,R-,---------n
ꙇ,и,2341931,58771,219646,C-,---------n
съвѣстѹемъ,съвѣстовати,2341932,150502,219646,V-,1ppia----i
нъи,мꙑ,2341933,59257,219646,Pp,1p---pn--i
ѣко,ꙗко,2341934,58792,219646,G-,---------n
бaльство,бальство,2341935,150493,219646,Nb,-s---nn--i
естъ,бꙑти,2341936,58773,219646,V-,3spia----i
то,тъ,2341937,58908,219646,Pd,-s---nn--i
животa,животъ,2341938,65425,219646,Nb,-s---mg--i
вѣчьнaго,вѣчьнъ,2341939,65624,219646,A-,-s---mgpwi
г҃мь,господь,2341940,58858,219646,Nb,-s---mi--i
ПРҌФАЦИҌ,прѣфациꙗ,2341941,150470,219652,Nb,-s---fn--i
ДО,достоинъ,2341942,58891,219653,A-,---------n
вѣчьнъі,вѣчьнъ,2341943,65624,219731,A-,-s---mnpwi
б҃же,богъ,2341944,60009,219731,Nb,-s---mv--i
Молімъ,молити,2341945,59248,219731,V-,1ppia----i
сѧ,себе,2341946,58829,219731,Pk,3s---qa--i
и҃сѹ,исоусъ,2341947,58917,219731,Ne,-s---md--i
х҃ѹ,христ(ос)ъ,2341948,64943,219731,Ne,-s---md--i
съинѹ,сꙑнъ,2341949,146309,219731,Nb,-s---md--i
твоемѹ,твои,2341950,58814,219731,Ps,2s---md--i
г҃і,господь,2341951,58858,219731,Nb,-s---md--i
нaшемѹ,нашь,2341952,58994,219731,Ps,1s---md--i
дa,да,2341953,58766,219731,G-,---------n
мілостьѭ,милость,2341954,67655,219731,Nb,-s---fi--i
своеѭ,свои,2341955,58780,219731,Pt,3s---fi--i
зaшчітітъ,защитити,2341956,150485,219731,V-,3spia----i
нъи,мꙑ,2341957,59257,219731,Pp,1p---pa--i
ꙇ,и,2341958,58771,219731,C-,---------n
съпaсетъ,съпасти,2341959,150789,219731,V-,3spia----i
беж,без,2341960,66295,219731,R-,---------n
негоже,иже,2341961,58800,219731,Pr,-s---mg--i
бо,бо,2341962,58825,219731,Df,---------n
мілості,милость,2341963,67655,219731,Nb,-s---fg--i
не,не,2341964,58767,219731,Df,---------n
възможемъ,възмощи,2341965,65196,219731,V-,1ppia----i
ничьсоже,ничьтоже,2341966,59084,219731,Px,-s---ng--i
сътворітꙇ,сътворити,2341967,58795,219731,V-,--pna----i
тѣмьже,тѣмьже,2341968,84005,219656,Df,---------n
сaмого,самъ,2341969,64012,219656,Pd,-s---mg--i
его,и,2341970,58765,219656,Pp,3s---mg--i
рaді,ради,2341971,59331,219656,R-,---------n
дaръи,даръ,2341972,66841,219656,Nb,-p---ma--i
ꙇ,и,2341973,58771,219656,C-,---------n
мілость,милость,2341974,67655,219656,Nb,-s---fa--i
пріемлемъ,приимати,2341975,59330,219656,V-,1ppia----i
ꙇ,и,2341976,58771,219656,C-,---------n
въ,въ,2341977,58774,219656,R-,---------n
любъві,любꙑ,2341978,66231,219656,Nb,-s---fl--i
живемъ,жити,2341979,67386,219656,V-,1ppia----i
х҃мь,христ(ос)ъ,2341980,64943,219656,Ne,-s---mi--i
г҃мь,господь,2341981,58858,219656,Nb,-s---mi--i
нaшімь,нашь,2341982,58994,219656,Ps,1s---mi--i
ПО,по,2341983,58960,219658,R-,---------n
ВЪСѪДҌ,въсѫдъ,2341984,149684,219658,Nb,-s---ml--i
Въсѫдa,въсѫдъ,2341985,149684,219659,Nb,-s---mg--i
твоего,твои,2341986,58814,219659,Ps,2s---mg--i
г҃і,господь,2341987,58858,219659,Nb,-s---mv--i
нaсъицені,насꙑтити,2341988,64417,219659,V-,-puppmn-si
просімъ,просити,2341989,59329,219659,V-,1ppia----i
тѧ,тꙑ,2341990,58769,219659,Pp,2s---ma--i
отъ,отъ,2341991,58785,219660,R-,---------n
вьсѣхъ,вьсь,2341992,58821,219660,Px,-p---qg--i
противѧцꙇхъ,противити,2341993,66276,219660,V-,-pppaqg-wi
сѧ,себе,2341994,58829,219660,Pk,3s---qa--i
нaмъ,мꙑ,2341995,59257,219660,Pp,1p---pd--i
съпaсі,съпасти,2341996,150789,219660,V-,2spma----i
нъи,мꙑ,2341997,59257,219660,Pp,1p---pa--i
г҃мь,господь,2341998,58858,219660,Nb,-s---mi--i
нaші,нашь,2341999,58994,219660,Ps,1s---mi--i
МЬШѢ,мьша,2342000,150487,219662,Nb,-s---fn--i
О,о,2342001,58881,219662,R-,---------n
МѪЧЕНꙆЦҌХЪ,мѫченикъ,2342002,80871,219662,Nb,-p---ml--i
Мѫченꙇкъ,мѫченикъ,2342003,80871,219663,Nb,-p---mg--i
твоіхъ,твои,2342004,58814,219663,Ps,2p---mg--i
г҃і,господь,2342005,58858,219663,Nb,-s---mv--i
чьсті,чьсть,2342006,66296,219663,Nb,-p---fa--i
чьстѧце,чьстити,2342007,82827,219663,V-,-pppamn-si
молімъ,молити,2342008,59248,219663,V-,1ppia----i
тѧ,тꙑ,2342009,58769,219663,Pp,2s---ma--i
просѧце,просити,2342010,59329,219663,V-,-pppamn-si
дa,да,2342011,60071,219664,Df,---------n
ѣкоже,ꙗкоже,2342012,59040,219664,Dq,---------n
ѧ,и,2342013,58765,219664,Pp,3p---ma--i
есі,бꙑти,2342014,58773,219664,V-,2spia----i
слaвоѭ,слава,2342015,64748,219664,Nb,-s---fi--i
твоеѭ,твои,2342016,58814,219664,Ps,2s---fi--i
небесьскооѭ,небесьскъ,2342017,59337,219664,A-,-s---fipwi
ѹтврьділъ,оутврьдити,2342018,65207,219664,V-,-sspamn-si
тaкозе,такоже,2342019,124645,219664,Df,---------n
же,же,2342020,58808,219664,Df,---------n
ꙇ,и,2342021,58901,219664,Df,---------n
нъи,мꙑ,2342022,59257,219664,Pp,1p---pa--i
