form,lemma,id,lemma_id,sentence_id,pos,morphology
сн҃оу,сꙑнъ,2344621,146309,220219,Nb,-s---md--i
и,и,2344622,58771,220219,C-,---------n
ст҃оумоу,свѧтъ,2344623,58910,220219,A-,-s---mdpwi
дхоу,доухъ,2344624,58909,220219,Nb,-s---md--i
и,и,2344625,58771,220170,C-,---------n
потом,потомь,2344626,80000,220170,Df,---------n
вьлѣзѣте,вълѣсти,2344627,64578,220170,V-,2ppma----i
вь,въ,2344628,58774,220170,R-,---------n
цр҃квь,црькꙑ,2344629,58999,220170,Nb,-s---fa--i
і,и,2344630,58771,220170,C-,---------n
падет,пасти,2344631,59251,220170,V-,2ppma----i
ниць,ниць,2344632,67330,220170,A-,-s---mnpsi
на,на,2344633,58783,220170,R-,---------n
земи,землꙗ,2344634,64341,220170,Nb,-s---fl--i
хотѧи,хотѣти,2344635,64035,220170,V-,-sppamn-wi
ісповѣдати,исповѣдати,2344636,65711,220170,V-,--pna----i
сѧ,себе,2344637,58829,220170,Pk,3s---qa--i
і,и,2344638,58771,220220,C-,---------n
глет,глаголати,2344639,58791,220220,V-,3spia----i
иереи,иѥреи,2344640,67474,220220,Nb,-s---mn--i
надъ,надъ,2344641,67778,220220,R-,---------n
нимь,и,2344642,58765,220220,Pp,3s---mi--i
молитвѫ,молитва,2344643,59126,220220,Nb,-s---fa--i
сиѭ,сь,2344644,59234,220220,Pd,-s---fa--i
Гі҃,господь,2344645,58858,220172,Nb,-s---mv--i
б҃же,богъ,2344646,60009,220172,Nb,-s---mv--i
всемогъи,вьсемогꙑ,2344647,136013,220172,A-,-s---mnpsi
тебѣ,тꙑ,2344648,58769,220172,Pp,2s---md--i
бѫдѫ,бꙑти,2344649,58773,220172,V-,1sfia----i
азъ,азъ,2344650,58807,220172,Pp,1s---mn--i
исповѣденъ,исповѣдьнъ,2344651,150584,220172,A-,-s---mnpsi
всѣхъ,вьсь,2344652,58821,220172,Px,-p---mg--i
моихъ,мои,2344653,58929,220172,Ps,1p---mg--i
грѣхъ,грѣхъ,2344654,58872,220172,Nb,-p---mg--i
і,и,2344655,58771,220172,C-,---------n
моего,мои,2344656,58929,220172,Ps,1s---ng--i
лиха,лихъ,2344657,64043,220172,A-,-s---ngpsi
сътворениѣ,сътворѥниѥ,2344658,122523,220172,Nb,-s---ng--i
сего,сь,2344659,59234,220172,Pd,-s---ng--i
еже,иже,2344660,58800,220172,Pr,-s---na--i
колижъдо,колижьдо,2344661,64974,220172,Df,---------n
изгл҃ахъ,изглаголати,2344662,79085,220172,V-,1saia----i
и,и,2344663,58771,220172,C-,---------n
лихо,лихо,2344664,65742,220172,Df,-------p-i
сътворихъ,сътворити,2344665,58795,220172,V-,1saia----i
і,и,2344666,58771,220172,C-,---------n
лихо,лихо,2344667,65742,220172,Df,-------p-i
мꙑслихъ,мꙑслити,2344668,59469,220172,V-,1saia----i
гл҃омь,глаголъ,2344669,65288,220172,Nb,-s---mi--i
ли,ли,2344670,64176,220172,C-,---------n
дѣломь,дѣло,2344671,64813,220172,Nb,-s---ni--i
ли,ли,2344672,64176,220172,C-,---------n
помꙑшлениемь,помꙑшлѥниѥ,2344673,64389,220172,Nb,-s---ni--i
всего,вьсь,2344674,58821,220172,Px,-s---ng--i
еже,иже,2344675,58800,220172,Pr,-s---na--i
азъ,азъ,2344676,58807,220172,Pp,1s---mn--i
помьнѭ,помьнѣти,2344677,64731,220172,V-,1spia----i
любо,любо,2344678,120659,220172,C-,---------n
не,не,2344679,58767,220172,Df,---------n
помьнѭ,помьнѣти,2344680,64731,220172,V-,1spia----i
ѣже,иже,2344681,58800,220172,Pr,-p---na--i
азъ,азъ,2344682,58807,220172,Pp,1s---mn--i
съгрѣшихъ,съгрѣшити,2344683,67443,220172,V-,1saia----i
любо,любо,2344684,120659,220172,C-,---------n
не,не,2344685,58767,220172,Df,---------n
съвѣдꙑ,съвѣдѣти,2344686,66200,220172,V-,-sppamn-si
нѫждеѭ,нѫжда,2344687,68751,220172,Nb,-s---fi--i
любо,любо,2344688,120659,220172,C-,---------n
ненѫждеѭ,ненѫжда,2344689,150585,220172,Nb,-s---fi--i
съпѧ,съпати,2344690,64847,220172,V-,-sppamn-si
ли,ли,2344691,64176,220172,C-,---------n
вьдѧ,видѣти,2344692,58918,220172,V-,-sppamn-si
лихо,лихо,2344693,65742,220172,Df,-------p-i
клѧтвꙑ,клѧтва,2344694,66271,220172,Nb,-s---fg--i
і,и,2344695,58771,220172,C-,---------n
лъжѧ,лъжа,2344696,66164,220172,Nb,-s---fg--i
і,и,2344697,58771,220172,C-,---------n
въ,въ,2344698,58774,220172,R-,---------n
помꙑшленьи,помꙑшлѥниѥ,2344699,64389,220172,Nb,-s---nl--i
неправедьнѣ,неправьдьнъ,2344700,66287,220172,A-,-s---nlpsi
поустоши,поустошь,2344701,150586,220172,Nb,-s---fg--i
і,и,2344702,58771,220172,C-,---------n
блѧди,блѧдь,2344703,73434,220172,Nb,-s---fg--i
ѣкоже,ꙗкоже,2344704,66347,220221,Df,---------n
азъ,азъ,2344705,58807,220221,Pp,1s---mn--i
колижъдо,колижьдо,2344706,64974,220221,Df,---------n
сътворихъ,сътворити,2344707,58795,220221,V-,1saia----i
і,и,2344708,58771,220221,C-,---------n
всѣ,вьсь,2344709,58821,220221,Px,-p---na--i
из,из,2344710,59088,220221,R-,---------n
лиха,лихъ,2344711,64043,220221,A-,-s---ngpsi
вь,въ,2344712,58774,220221,R-,---------n
ѣденьи,ꙗдѣниѥ,2344713,150587,220221,Nb,-s---nl--i
і,и,2344714,58771,220221,C-,---------n
вь,въ,2344715,58774,220221,R-,---------n
питьи,питиѥ,2344716,123825,220221,Nb,-s---nl--i
і,и,2344717,58771,220221,C-,---------n
въ,въ,2344718,58774,220221,R-,---------n
неправедьнѣмь,неправьдьнъ,2344719,66287,220221,A-,-s---nlpwi
съпаньи,съпаниѥ,2344720,150588,220221,Nb,-s---nl--i
молѭ,молити,2344721,59248,220185,V-,1spia----i
тѧ,тꙑ,2344722,58769,220185,Pp,2s---ma--i
г҃і,господь,2344723,58858,220185,Nb,-s---mv--i
б҃же,богъ,2344724,60009,220185,Nb,-s---mv--i
мои,мои,2344725,58929,220185,Ps,1s---mn--i
да,да,2344726,58766,220185,G-,---------n
тꙑ,тꙑ,2344727,58769,220185,Pp,2s---mn--i
ми,азъ,2344728,58807,220185,Pp,1s---md--i
рачилъ,рачити,2344729,73281,220185,V-,-sspamn-si
животъ,животъ,2344730,65425,220185,Nb,-s---ma--i
и,и,2344731,58771,220185,C-,---------n
милость,милость,2344732,67655,220185,Nb,-s---fa--i
подати,подати,2344733,66669,220185,V-,--pna----i
да,да,2344734,58766,220185,G-,---------n
и,и,2344735,58901,220185,Df,---------n
азъ,азъ,2344736,58807,220185,Pp,1s---mn--i
не,не,2344737,58767,220185,Df,---------n
посрамленъ,посрамити,2344738,80840,220185,V-,-suppma-si
прѣдъ,прѣдъ,2344739,58985,220185,R-,---------n
очима,око,2344740,58813,220185,Nb,-d---ni--i
твоима,твои,2344741,58814,220185,Ps,2d---ni--i
бѫдѫ,бꙑти,2344742,58773,220185,V-,1sfia----i
і,и,2344743,58771,220185,C-,---------n
да,да,2344744,58766,220185,G-,---------n
азъ,азъ,2344745,58807,220185,Pp,1s---mn--i
еще,ѥще,2344746,59543,220185,Df,---------n
на,на,2344747,58783,220185,R-,---------n
семь,сь,2344748,59234,220185,Pd,-s---ml--i
свѣтѣ,свѣтъ,2344749,70455,220185,Nb,-s---ml--i
моихъ,мои,2344750,58929,220185,Ps,1p---mg--i
грѣхъ,грѣхъ,2344751,58872,220185,Nb,-p---mg--i
покаѭ,покаꙗти,2344752,66322,220185,V-,1spia----i
сѧ,себе,2344753,58829,220185,Pk,3s---qa--i
і,и,2344754,58771,220185,C-,---------n
достоино,достоинъ,2344755,58891,220185,A-,-s---napsi
покаание,покаꙗниѥ,2344756,58870,220185,Nb,-s---na--i
имѣти,имѣти,2344757,59090,220185,V-,--pna----i
могѫ,мощи,2344758,59413,220185,V-,1spia----i
ѣкоже,ꙗкоже,2344759,59001,220185,G-,---------n
твоѩ,твои,2344760,58814,220185,Ps,2p---fn--i
щедротꙑ,щедрота,2344761,122818,220185,Nb,-p---fn--i
сѫтъ,бꙑти,2344762,58773,220185,V-,3ppia----i
всевлк҃о,вьсевеликъ,2344763,150589,220188,A-,-s---mvpsi
г҃і,господь,2344764,58858,220188,Nb,-s---mv--i
троице,троица,2344765,81589,220188,Nb,-s---fv--i
б҃же,богъ,2344766,60009,220188,Nb,-s---mv--i
всемогꙑ,вьсемогꙑ,2344767,136013,220188,A-,-s---mnpsi
бѫди,бꙑти,2344768,58773,220188,V-,2spma----i
ми,азъ,2344769,58807,220188,Pp,1s---md--i
помощьникъ,помощьникъ,2344770,80420,220188,Nb,-s---mn--i
і,и,2344771,58771,220188,C-,---------n
бѫди,бꙑти,2344772,58773,220188,V-,2spma----i
ми,азъ,2344773,58807,220188,Pp,1s---md--i
подавъи,подати,2344774,66669,220188,V-,-supamn-wi
силѫ,сила,2344775,60105,220188,Nb,-s---fa--i
і,и,2344776,58771,220188,C-,---------n
мѫдрость,мѫдрость,2344777,67609,220188,Nb,-s---fa--i
і,и,2344778,58771,220188,C-,---------n
правьденъ,правьдьнъ,2344779,66286,220188,A-,-s---mapsi
замꙑслъ,замꙑслъ,2344780,150590,220188,Nb,-s---ma--i
і,и,2344781,58771,220188,C-,---------n
добрѫ,добръ,2344782,64420,220188,A-,-s---fapsi
волѭ,волꙗ,2344783,66351,220188,Nb,-s---fa--i
съ,съ,2344784,58764,220188,R-,---------n
праведъноѭ,правьдьнъ,2344785,66286,220188,A-,-s---fipti
вѣроѭ,вѣра,2344786,59226,220188,Nb,-s---fi--i
на,на,2344787,58783,220188,R-,---------n
твоѭ,твои,2344788,58814,220188,Ps,2s---fa--i
слоужъбѫ,слоужьба,2344789,67618,220188,Nb,-s---fa--i
г҃і,господь,2344790,58858,220222,Nb,-s---mv--i
тꙑ,тꙑ,2344791,58769,220222,Pp,2s---mn--i
единъ,ѥдинъ,2344792,58827,220222,Ma,-s---mn--i
на,на,2344793,58783,220222,R-,---------n
съ,сь,2344794,59234,220222,Pd,-s---ma--i
свѣтъ,свѣтъ,2344795,70455,220222,Nb,-s---ma--i
приде,прити,2344796,58916,220222,V-,2saia----i
грѣшъникъ,грѣшьникъ,2344797,65555,220222,Nb,-p---mg--i
ізбавитъ,избавити,2344798,66370,220222,V-,---u--a--i
бѫди,бꙑти,2344799,58773,220191,V-,2spma----i
мѧ,азъ,2344800,58807,220191,Pp,1s---ma--i
с҃псъі,съпасти,2344801,150789,220191,V-,-supamn-wi
ізбави,избавити,2344803,66370,220224,V-,2spma----i
мѧ,азъ,2344804,58807,220224,Pp,1s---ma--i
г҃і,господь,2344805,58858,220224,Nb,-s---mv--i
б҃же,божии,2344806,59032,220224,A-,-s---mvpsi
с҃не,сꙑнъ,2344807,146309,220224,Nb,-s---mv--i
г҃і,господь,2344808,58858,220225,Nb,-s---mv--i
ѣкоже,ꙗкоже,2344809,59040,220225,Dq,---------n
тꙑ,тꙑ,2344810,58769,220225,Pp,2s---mn--i
хощеши,хотѣти,2344811,64035,220225,V-,2spia----i
ѣкоже,ꙗкоже,2344812,59040,220225,Dq,---------n
ти,тꙑ,2344813,58769,220225,Pp,2s---md--i
любо,любъ,2344814,82684,220225,A-,-s---nnpsi
сътвори,сътворити,2344815,58795,220225,V-,2spma----i
съ,съ,2344816,58764,220225,R-,---------n
мноѭ,азъ,2344817,58807,220225,Pp,1s---mi--i
рабомь,рабъ,2344818,59499,220225,Nb,-s---mi--i
твоимь,твои,2344819,58814,220225,Ps,2s---mi--i
милостивъи,милостивъ,2344820,67983,220225,A-,-s---mnpwi
еи,еи,2344821,67094,220226,I-,---------n
б҃же,богъ,2344822,60009,220226,Nb,-s---mv--i
рачи,рачити,2344823,73281,220226,V-,2spma----i
ми,азъ,2344824,58807,220226,Pp,1s---md--i
помощи,помощи,2344825,65205,220226,V-,--pna----i
твоемоу,твои,2344826,58814,220226,Ps,2s---md--i
рабоу,рабъ,2344827,59499,220226,Nb,-s---md--i
тꙑ,тꙑ,2344828,58769,220227,Pp,2s---mn--i
единъ,ѥдинъ,2344829,58827,220227,Ma,-s---mn--i
вѣси,вѣдѣти,2344830,59476,220227,V-,2spia----i
г҃і,господь,2344831,58858,220227,Nb,-s---mv--i
какꙑ,какъ,2344832,66432,220227,Pi,-p---fn--i
моѩ,мои,2344833,58929,220227,Ps,1p---fn--i
сѫтъ,бꙑти,2344834,58773,220227,V-,3ppia----i
бѣдꙑ,бѣда,2344835,69007,220227,Nb,-p---fn--i
вь,въ,2344836,58774,220195,R-,---------n
твоѭ,твои,2344837,58814,220195,Ps,2s---fa--i
ми҃лсть,милость,2344838,67655,220195,Nb,-s---fa--i
прѣдаѭ,прѣдаꙗти,2344839,64393,220195,V-,1spia----i
азъ,азъ,2344840,58807,220195,Pp,1s---mn--i
мое,мои,2344841,58929,220195,Ps,1s---na--i
ср҃це,срьдьце,2344842,58805,220195,Nb,-s---na--i
і,и,2344843,58771,220195,C-,---------n
моѭ,мои,2344844,58929,220195,Ps,1s---fa--i
мꙑсль,мꙑсль,2344845,60301,220195,Nb,-s---fa--i
і,и,2344846,58771,220195,C-,---------n
моѭ,мои,2344847,58929,220195,Ps,1s---fa--i
любовь,любꙑ,2344848,66231,220195,Nb,-s---fa--i
і,и,2344849,58771,220195,C-,---------n
мои,мои,2344850,58929,220195,Ps,1s---ma--i
животъ,животъ,2344851,65425,220195,Nb,-s---ma--i
і,и,2344852,58771,220195,C-,---------n
моѩ,мои,2344853,58929,220195,Ps,1p---ma--i
грѣхꙑ,грѣхъ,2344854,58872,220195,Nb,-p---ma--i
отъложи,отъложити,2344855,137411,220228,V-,2spma----i
моѣ,мои,2344856,58929,220228,Ps,1p---na--i
словеса,слово,2344857,58855,220228,Nb,-p---na--i
і,и,2344858,58771,220228,C-,---------n
мое,мои,2344859,58929,220228,Ps,1s---na--i
дѣло,дѣло,2344860,64813,220228,Nb,-s---na--i
оконьчаи,оконьчати,2344861,149740,220228,V-,2spma----i
г҃і,господь,2344862,58858,220228,Nb,-s---mv--i
і,и,2344863,58771,220199,C-,---------n
твоѭ,твои,2344864,58814,220199,Ps,2s---fa--i
мил҃сть,милость,2344865,67655,220199,Nb,-s---fa--i
въ,въ,2344866,58774,220199,R-,---------n
мнѣ,азъ,2344867,58807,220199,Pp,1s---ml--i
грѣшънѣ,грѣшьнъ,2344868,65090,220199,A-,-s---mlpsi
рабѣ,рабъ,2344869,59499,220199,Nb,-s---ml--i
твоимь,твои,2344870,58814,220199,Ps,2s---ml--i
ави,авити,2344871,65102,220199,V-,2spma----i
і,и,2344872,58771,220201,C-,---------n
избави,избавити,2344873,66370,220201,V-,2spma----i
мѧ,азъ,2344874,58807,220201,Pp,1s---ma--i
г҃і,господь,2344875,58858,220201,Nb,-s---mv--i
отъ,отъ,2344876,58785,220201,R-,---------n
всего,вьсь,2344877,58821,220201,Px,-s---ng--i
зъла,зълъ,2344878,66277,220201,A-,-s---ngpsi
нꙑнѣ,нꙑнѣ,2344879,64687,220201,Df,---------n
и,и,2344880,58771,220201,C-,---------n
присно,присно,2344881,65737,220201,Df,-------p-i
и,и,2344882,58771,220201,C-,---------n
вь,въ,2344883,58774,220201,R-,---------n
вѣкꙑ,вѣкъ,2344884,59093,220201,Nb,-p---ma--i
вѣком,вѣкъ,2344885,59093,220201,Nb,-p---md--i
